Id;Label;Genres;Netflix_original;Nombre_occurrence
80223989;Les nouvelles aventures de Sabrina;Séries pour ados,Séries US,Séries d'épouvante,Séries fantastiques,Séries inspirées de B.D.;True;4
80224905;Jeffrey Epstein : Pouvoir, argent et perversion;Séries documentaires,Séries US,Documentaires inspirés de crimes réels;True;1
80225312;Undercover;Belge,Séries policières,Thrillers TV;True;2
80227574;You vs. Wild;Pour enfants,Séries pour la famille à voir ensemble,Émissions sciences et nature,Téléréalité;True;1
80228274;Karakai Jouzu no Takagi-san;Japonais,Anime romantique,Séries pour ados,Séries d'animation japonaise,Animes sur l'école;True;1
80230399;Tyler Rake;Films inspirés de livres,Films d'action;True;2
80230601;Les pieds sur Terre avec Zac Efron;Séries pour la famille à voir ensemble,Émissions de cuisine et voyages,Documentaires nature et écologie,Émissions sciences et nature,Téléréalité;True;4
80231373;ULTRAMAN;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;True;2
80232398;La Chronique des Bridgerton;Séries dramatiques romantiques,Séries dramatiques,Séries inspirées de livres,Films d'époque,Séries US;True;11
80232926;Ragnarök;Norvégien,Séries pour ados,Séries d'intrigue,Séries scandinaves,Séries fantastiques;True;1
80233258;Alta mar;Espagnol,Séries d'intrigue,Thrillers TV;True;1
80233441;Soupçons;Français,Séries d'intrigue,Séries policières,Séries documentaires,Docus société et culture;True;1
80234304;Le jeu de la dame;Séries dramatiques,Séries inspirées de livres,Séries US,Séries dramatiques sociales;True;1
80234451;Bienvenue chez Mamilia;Pour enfants,Sitcoms,Séries pour la famille à voir ensemble,Séries comiques;True;4
80235864;Bodyguard;Séries politiques,Britannique,Séries d'intrigue,Thrillers TV;True;3
80236118;V Wars;Séries politiques,Séries SF,Séries d'action et d'aventure,Séries US,Thrillers TV;True;2
80236236;Another Life;Séries SF,Séries d'action et d'aventure,Séries US,Thrillers TV;True;1
80236253;Sawako;Séries pour la famille à voir ensemble,Japonais,Anime romantique,Séries pour ados,Séries d'animation japonaise;False;1
80236314;Mission: Impossible - Fallout;Films d'espionnage,Films d'action;False;2
80236318;Outer Banks;Séries dramatiques,Séries pour ados,Séries d'action et d'aventure,Séries US;True;7
