Source;Target
60004481;70097577
60004481;80013871
60004481;80098202
60004481;80029196
60004481;80216309
60004481;60002360
60010110;60001650
60010110;70143830
60010110;60020828
60010110;81161789
60010110;60021783
60010110;70125231
60010110;986399
60010110;81165134
60010110;81309354
60010110;60034587
60010110;70123711
60010110;81057361
60010110;215318
60010110;215309
60010110;80200487
60010110;70153404
60010110;81030627
60010110;70217910
60010110;80037476
60010110;80014749
60010110;60003016
60010110;80094318
60010110;80029196
60010110;60002360
60011152;18907685
60011152;1151721
60011152;60024942
60011152;328438
60011152;60024922
60011152;70084788
60011152;70230640
60011152;70189289
60011152;81135138
60011152;81064867
60011152;80207506
60011152;80002479
60011152;81580045
60011152;70143836
60011152;70132721
60011152;80175798
60011152;80025172
60011152;268371
60011152;81092221
60011152;60000417
60011152;81577050
60011152;693960
60011152;60029681
60011152;70305903
60011511;81382201
60011511;81388078
60011511;81471052
60011511;81471386
60011511;80007971
60011511;81498233
60011511;80203365
60011511;80207506
60011511;80199875
60011511;81476441
60011511;81318514
60011511;81382149
60011511;80202918
60011511;81580045
60011511;80131625
60011511;70240568
60011511;81612863
60011511;81029383
60011511;80169612
60011511;81069541
60011511;80200044
60011511;70254947
60011511;81577050
60011511;81382060
60011511;81382203
60011511;80212986
60011663;18907685
60011663;80017529
60011663;81444051
60011663;1151721
60011663;60024942
60011663;328438
60011663;70230640
60011663;81064867
60011663;80207506
60011663;80002479
60011663;81580045
60011663;81557402
60011663;80175798
60011663;70132721
60011663;80196149
60011663;81233755
60011663;81397077
60011663;81304948
60011663;80013871
60011663;268371
60011663;81092221
60011663;60000417
60011663;81581068
60011663;60029681
60020686;80233925
60020686;70113007
60020686;70044595
60020686;80002924
60020686;80071348
60020686;81026605
60020686;81475311
60020686;70250213
60020686;70002007
60020686;70267728
60020686;70298991
60020686;986399
60020686;70243449
60020686;80200487
60020686;60031264
60020686;80121840
60020686;70033005
60020686;70011204
60020686;28631029
60020686;80048061
60020686;70273612
60020686;70220028
60020686;70109889
60023597;81152992
60023597;60021783
60023597;80158583
60023597;60010111
60023597;81161626
60023597;60036230
60023597;60024059
60023597;60010110
60023597;70208247
60023597;81309354
60023597;70123711
60023597;20559714
60023597;215309
60023597;80037476
60023597;70047101
60023597;80014749
60023597;70097577
60023597;81251628
60023597;80094318
60023597;60020549
60023597;80119234
60023597;80091595
60023597;60004481
60023642;81478031
60023642;81316559
60023642;70019062
60023642;81026605
60023642;81214399
60023642;60032294
60023642;81475311
60023642;70106454
60023642;70028883
60023642;81616116
60023642;70142405
60023642;70216227
60023642;60020686
60023642;80158156
60023642;80200487
60023642;70045021
60023642;60027393
60023642;70019058
60023642;81143068
60023642;81451264
60023642;60027106
60023642;70109889
60024059;60023597
60024059;60001650
60024059;70127226
60024059;70218756
60024059;81161789
60024059;24063311
60024059;80158583
60024059;70041162
60024059;81165134
60024059;80039517
60024059;81309354
60024059;60034587
60024059;70123711
60024059;20559714
60024059;215309
60024059;80200487
60024059;81030627
60024059;70217910
60024059;80037476
60024059;80014749
60024059;70097577
60024059;70270408
60024059;80029196
60024059;60002360
60024918;81044417
60024918;80017529
60024918;81023636
60024918;70251536
60024918;22013422
60024918;70056430
60024918;70108779
60024918;81165134
60024918;81252357
60024918;60001393
60024918;70123711
60024918;81194641
60024918;80237937
60024918;80067831
60024918;80218306
60024918;80158764
60024918;80167481
60024918;80236421
60024918;80029196
60024918;81040362
60024918;80206300
60024918;80216309
60024918;81277430
60024918;81067760
60024918;70060015
60024918;70305903
60024922;80096984
60024922;70178624
60024922;80999009
60024922;60024942
60024922;328438
60024922;80226923
60024922;70084788
60024922;80216302
60024922;81135138
60024922;80217669
60024922;70119811
60024922;80207506
60024922;80097391
60024922;70143836
60024922;70044605
60024922;70132721
60024922;80015343
60024922;60020749
60024922;80179190
60024922;80242342
60024922;80177416
60024922;80013871
60024922;81092221
60024922;60000417
60024922;80058397
60024922;60029681
60024942;18907685
60024942;81058432
60024942;60011152
60024942;1151721
60024942;60024922
60024942;70084788
60024942;70230640
60024942;70189289
60024942;81064867
60024942;70119811
60024942;80207506
60024942;81252357
60024942;70044605
60024942;70132721
60024942;80015343
60024942;80121192
60024942;60011663
60024942;70243460
60024942;80013871
60024942;70243453
60024942;60000417
60024942;70201437
60024942;81092221
60024942;80101899
60024942;60029681
60024942;70305903
60026139;70266110
60026139;70305907
60026139;80017529
60026139;328438
60026139;80067930
60026139;81152992
60026139;80118916
60026139;80170988
60026139;80220426
60026139;80230399
60026139;70056430
60026139;81280035
60026139;81073022
60026139;80207506
60026139;80044545
60026139;70056440
60026139;81165134
60026139;70208104
60026139;80237937
60026139;80013871
60026139;81041495
60026139;81279324
60026139;80098202
60026139;70079583
60026139;70020509
60026139;80190534
60027106;81316559
60027106;81478031
60027106;81050106
60027106;70019062
60027106;81026605
60027106;81214399
60027106;60032294
60027106;70106454
60027106;70028883
60027106;60023642
60027106;81616116
60027106;70216227
60027106;80158156
60027106;80200487
60027106;70045021
60027106;60027393
60027106;70019058
60027106;81143068
60027106;81311604
60027106;81451264
60027106;70109889
60027393;81478031
60027393;81316559
60027393;81050106
60027393;70019062
60027393;81026605
60027393;81214399
60027393;60032294
60027393;81018682
60027393;70106454
60027393;70028883
60027393;60023642
60027393;70216227
60027393;80158156
60027393;80200487
60027393;70045021
60027393;70019058
60027393;81143068
60027393;81311604
60027393;60027106
60027393;70109889
60028308;80133543
60028308;80017529
60028308;80197619
60028308;60020626
60028308;5670479
60028308;70305899
60028308;70056430
60028308;80014727
60028308;60022974
60028308;80207506
60028308;70056440
60028308;60026139
60028308;81165134
60028308;80097391
60028308;20559714
60028308;70208104
60028308;80182016
60028308;81623351
60028308;81035551
60028308;80190859
60028308;80013871
60028308;80098202
60028308;70111323
60028308;505789
60028308;60001044
60028308;80190534
60031264;80233925
60031264;80992263
60031264;70044595
60031264;80993016
60031264;81026605
60031264;80071348
60031264;81199052
60031264;81475311
60031264;80994666
60031264;70002007
60031264;70267728
60031264;60034572
60031264;81616116
60031264;60020686
60031264;81002813
60031264;70047102
60031264;70305922
60031264;80200487
60031264;80121840
60031264;70033005
60031264;81068804
60031264;81399614
60031264;80048061
60031264;70220028
60031264;70109889
60034572;80233925
60034572;70113007
60034572;70044595
60034572;81050106
60034572;81026605
60034572;80071348
60034572;81312563
60034572;81475311
60034572;70002007
60034572;70267728
60034572;70298991
60034572;986399
60034572;70243449
60034572;70021640
60034572;80200487
60034572;60031264
60034572;80121840
60034572;80011621
60034572;70011204
60034572;80048061
60034572;70273612
60034572;70220028
60034572;70109889
60036752;80206847
60036752;80158042
60036752;81508378
60036752;81244367
60036752;60036750
60036752;60021758
60036752;81595543
60036752;81165134
60036752;80164778
60036752;80078739
60036752;70219526
60036752;70254350
60036752;80073188
60036752;80074065
60036752;70153404
60036752;81669775
60036752;81267360
60036752;80091866
60036752;80179190
60036752;60035870
60036752;70057651
60036752;60036735
60036752;17671454
60036752;81382254
60036752;70276515
60036752;80017528
684660;60001650
684660;81444051
684660;81018383
684660;81152992
684660;70218756
684660;70295061
684660;81161789
684660;80200573
684660;80071227
684660;70056430
684660;81073022
684660;70202145
684660;81165134
684660;60001393
684660;81397077
684660;70028904
684660;60031264
684660;80237937
684660;80170280
684660;80014749
684660;70097577
684660;80098202
684660;70270408
684660;70020509
684660;80091595
684660;80079256
70002007;80233925
70002007;80002924
70002007;81050106
70002007;81026605
70002007;80071348
70002007;81312563
70002007;81475311
70002007;81018682
70002007;70267728
70002007;70298991
70002007;81354554
70002007;60034572
70002007;81616116
70002007;70243449
70002007;60020686
70002007;70047102
70002007;80200487
70002007;70305922
70002007;60031264
70002007;80121840
70002007;80011621
70002007;70033005
70002007;70011204
70002007;80048061
70002007;70220028
70002007;70109889
70019058;81478031
70019058;81316559
70019058;81050106
70019058;70019062
70019058;81026605
70019058;81214399
70019058;60032294
70019058;70106454
70019058;70028883
70019058;60023642
70019058;81616116
70019058;70216227
70019058;80158156
70019058;80200487
70019058;70045021
70019058;60027393
70019058;81143068
70019058;81311604
70019058;81451264
70019058;60027106
70020509;18907685
70020509;80017529
70020509;81444051
70020509;1151721
70020509;60028308
70020509;80117445
70020509;70056430
70020509;81370440
70020509;60022974
70020509;81576597
70020509;60026139
70020509;81165134
70020509;81557402
70020509;70208104
70020509;81397077
70020509;81612863
70020509;70044379
70020509;80210920
70020509;81030627
70020509;70243460
70020509;80013871
70020509;81279324
70020509;80098202
70020509;70305892
70020509;60029681
70020509;80190534
70028883;81316559
70028883;81478031
70028883;70019062
70028883;81026605
70028883;81214399
70028883;60032294
70028883;81475311
70028883;81018682
70028883;70106454
70028883;60023642
70028883;81616116
70028883;70243449
70028883;70216227
70028883;60020686
70028883;70142405
70028883;80158156
70028883;80200487
70028883;60031264
70028883;70045021
70028883;60027393
70028883;70019058
70028883;81143068
70028883;81311604
70028883;81451264
70028883;60027106
70028883;70109889
70033005;80233925
70033005;80994878
70033005;80199682
70033005;80992263
70033005;60027689
70033005;81026605
70033005;81220825
70033005;600346
70033005;81475311
70033005;80994666
70033005;70002007
70033005;81011712
70033005;80988988
70033005;81186971
70033005;70125931
70033005;60034572
70033005;80130521
70033005;81616116
70033005;60020686
70033005;70021640
70033005;80200487
70033005;60031264
70033005;28631029
70033005;70220028
70044605;60024942
70044605;328438
70044605;60024922
70044605;80064511
70044605;80081151
70044605;70084788
70044605;70104313
70044605;81135138
70044605;70114497
70044605;70119811
70044605;80207506
70044605;81242205
70044605;81349306
70044605;80097391
70044605;70132721
70044605;80015343
70044605;80200047
70044605;80013871
70044605;60000417
70044605;70201437
70044605;81092221
70044605;80101899
70044605;80058397
70044605;81435227
70044605;80190534
70044605;70305903
70047101;81044417
70047101;60001650
70047101;80103408
70047101;81444051
70047101;70178621
70047101;81161789
70047101;70056430
70047101;81073022
70047101;70123711
70047101;70119441
70047101;81004278
70047101;80016588
70047101;81030627
70047101;80037476
70047101;80237937
70047101;70217910
70047101;80014749
70047101;80187362
70047101;60004473
70047101;80098202
70047101;80029196
70047101;80216309
70047101;60002360
70056430;80017529
70056430;81444051
70056430;80117445
70056430;80230399
70056430;80071227
70056430;81370440
70056430;60022974
70056430;81160697
70056430;81073022
70056430;60026139
70056430;81165134
70056430;81557402
70056430;70208104
70056430;81397077
70056430;80236390
70056430;81612863
70056430;80210920
70056430;81030627
70056430;81005492
70056430;81304948
70056430;80013871
70056430;81279324
70056430;80098202
70056430;60029196
70056430;70020509
70056430;80190534
70056440;80133543
70056440;70305907
70056440;80017529
70056440;70305899
70056440;70056430
70056440;80014727
70056440;81073022
70056440;81165134
70056440;80175352
70056440;81557402
70056440;70099790
70056440;81004278
70056440;70065116
70056440;80237937
70056440;70301870
70056440;80093133
70056440;80190859
70056440;80013871
70056440;81582615
70056440;80098202
70056440;70305892
70056440;70111323
70056440;80161352
70056440;80091595
70056440;80216309
70056440;70060015
70060015;60001650
70060015;81152992
70060015;70251536
70060015;70177057
70060015;70108779
70060015;70056440
70060015;81165134
70060015;80185760
70060015;70123711
70060015;81004278
70060015;80237937
70060015;70217910
70060015;81046394
70060015;80067831
70060015;81128579
70060015;80014749
70060015;70097577
70060015;80013871
70060015;80167481
70060015;80029196
70060015;80196789
70060015;80119234
70060015;81186049
70060015;80091595
70060015;80216309
70060015;70305903
70079583;81044417
70079583;80166369
70079583;80017529
70079583;80158583
70079583;70305899
70079583;81161626
70079583;81280035
70079583;81073022
70079583;70208247
70079583;70208599
70079583;60026139
70079583;70143836
70079583;81057361
70079583;70065116
70079583;80237937
70079583;70097577
70079583;80013871
70079583;81092221
70079583;70305892
70079583;80029196
70079583;80091595
70079583;80216309
70079583;60029681
70079583;70060015
70079583;70293702
70100725;81471167
70100725;81521475
70100725;81240756
70100725;80118101
70100725;70113938
70100725;81409045
70100725;81130130
70100725;81469424
70100725;81288561
70100725;81317673
70100725;81292539
70100725;81586873
70100725;81471264
70100725;70285606
70100725;81380540
70100725;81467020
70100725;81447086
70100725;81409008
70100725;70267802
70100725;81089353
70100725;81256749
70100725;81153133
70100725;81471413
70100725;81471153
70100725;81466613
70100725;81471403
70106454;70113007
70106454;81316559
70106454;81478031
70106454;81050106
70106454;70019062
70106454;81026605
70106454;81214399
70106454;60032294
70106454;81475311
70106454;81018682
70106454;70028883
70106454;60023642
70106454;81616116
70106454;70216227
70106454;60020686
70106454;80158156
70106454;80200487
70106454;60031264
70106454;70045021
70106454;60027393
70106454;70019058
70106454;81143068
70106454;81311604
70106454;81451264
70106454;60027106
70113002;70244166
70113002;80243600
70113002;70218756
70113002;70125231
70113002;80171706
70113002;80993280
70113002;80158583
70113002;81033865
70113002;70267242
70113002;70202145
70113002;70208247
70113002;81165134
70113002;70123711
70113002;80191876
70113002;80073160
70113002;215309
70113002;70028904
70113002;70153404
70113002;80014749
70113002;80179190
70113002;80094318
70113002;70270408
70113002;70087541
70113002;81404276
70113938;81471145
70113938;81471167
70113938;81471074
70113938;81512109
70113938;81590934
70113938;81380539
70113938;81521475
70113938;80118101
70113938;81422962
70113938;81463700
70113938;81288561
70113938;81506623
70113938;80190097
70113938;81471264
70113938;70285606
70113938;70242984
70113938;70100725
70113938;81380540
70113938;80123614
70113938;81467020
70113938;81409008
70113938;81471413
70113938;81471153
70113938;81466613
70113938;81031929
70113938;81471403
70114497;80185870
70114497;81211846
70114497;81298682
70114497;80066891
70114497;80064511
70114497;80081151
70114497;81075659
70114497;70104313
70114497;80202075
70114497;70119811
70114497;80207506
70114497;81242205
70114497;80176893
70114497;81580045
70114497;70044605
70114497;80200047
70114497;81054619
70114497;268371
70114497;70201437
70114497;81184485
70114497;80128245
70114497;81435227
70114497;80058426
70114497;18962448
70114497;80190534
70114497;80241181
70119811;80096984
70119811;60024942
70119811;60024922
70119811;80064511
70119811;80081151
70119811;70084788
70119811;70104313
70119811;81135138
70119811;81161372
70119811;70114497
70119811;80207506
70119811;70132721
70119811;70044605
70119811;80073823
70119811;80200047
70119811;18171073
70119811;80179190
70119811;80242342
70119811;70135893
70119811;80013871
70119811;268371
70119811;70201437
70119811;60000417
70119811;81435227
70119811;81028975
70119811;80190534
70123711;80235928
70123711;60001650
70123711;80063265
70123711;70218756
70123711;70125231
70123711;81161789
70123711;80142058
70123711;81165134
70123711;70120816
70123711;80097391
70123711;60034587
70123711;80191876
70123711;80073160
70123711;215318
70123711;215309
70123711;80200487
70123711;81030627
70123711;80037476
70123711;70217910
70123711;80241318
70123711;80014749
70123711;80179190
70123711;70097577
70123711;70044593
70123711;80094318
70123711;70270408
70125931;80992263
70125931;80002924
70125931;60027689
70125931;80071348
70125931;81026605
70125931;600346
70125931;80994666
70125931;81011712
70125931;70267728
70125931;70298991
70125931;986399
70125931;60034572
70125931;81616116
70125931;70243449
70125931;60020686
70125931;70021640
70125931;80241136
70125931;70047102
70125931;80200487
70125931;60022058
70125931;60031264
70125931;70033005
70125931;28631029
70125931;81024153
70125931;81023618
70125931;81427442
70132721;18907685
70132721;81058432
70132721;60011152
70132721;60024942
70132721;81074012
70132721;60024922
70132721;70084788
70132721;70189289
70132721;81186296
70132721;81064867
70132721;70119811
70132721;80207506
70132721;70195800
70132721;81580045
70132721;80015343
70132721;70044605
70132721;80179190
70132721;80013871
70132721;70201437
70132721;81092221
70132721;81577050
70132721;80101899
70132721;80058397
70132721;80190534
70132721;80075560
70132721;70305903
70135893;81221380
70135893;80212934
70135893;70213223
70135893;81198448
70135893;70119811
70135893;80207506
70135893;81691686
70135893;81660544
70135893;81580045
70135893;80232398
70135893;70132721
70135893;80196149
70135893;81476183
70135893;81288983
70135893;80994340
70135893;81612863
70135893;80182016
70135893;80210920
70135893;80058880
70135893;81577050
70135893;81140933
70135893;80197327
70135893;80025678
70135893;81590491
70135893;80190534
70135893;80241181
70136120;80198991
70136120;70143830
70136120;70140358
70136120;81270678
70136120;81468289
70136120;80998491
70136120;81288370
70136120;70300800
70136120;70195800
70136120;81165134
70136120;80113701
70136120;70281562
70136120;70153404
70136120;70028904
70136120;80014749
70136120;80179190
70136120;81092963
70136120;70155618
70136120;70270408
70136120;80995819
70136120;70155589
70136120;70167068
70136120;70153373
70136120;81021929
70136120;81516751
70136120;80212986
70136140;60001650
70136140;80133543
70136140;80104198
70136140;60023071
70136140;60028308
70136140;70251536
70136140;80236314
70136140;60022974
70136140;80027042
70136140;60010110
70136140;81309354
70136140;81094067
70136140;20559714
70136140;81057361
70136140;80174608
70136140;81030627
70136140;80170280
70136140;80241318
70136140;80014749
70136140;80221410
70136140;60024918
70136140;70305903
70136140;60002360
70140358;80198991
70140358;81193104
70140358;70143830
70140358;80986854
70140358;81500842
70140358;81468289
70140358;70300800
70140358;70171942
70140358;80113701
70140358;80238565
70140358;70123711
70140358;81397077
70140358;70281562
70140358;70153404
70140358;80014749
70140358;80179190
70140358;81092963
70140358;70155618
70140358;80025384
70140358;70270408
70140358;70155589
70140358;70136120
70140358;70153373
70140358;81021929
70140358;81516751
70140358;81447461
70140907;70264801
70140907;81444051
70140907;70178621
70140907;81152992
70140907;81161789
70140907;80158583
70140907;80230399
70140907;81161626
70140907;70056430
70140907;81073022
70140907;81165134
70140907;81171201
70140907;81004278
70140907;80236390
70140907;81397077
70140907;70065116
70140907;80237937
70140907;60023619
70140907;80013871
70140907;80094318
70140907;80098202
70140907;81001887
70140907;70305892
70140907;80091595
70140907;80216309
70140907;80142090
70141824;81471145
70141824;81512109
70141824;80118101
70141824;81409045
70141824;81663413
70141824;81288561
70141824;81300060
70141824;81040370
70141824;81231181
70141824;81471264
70141824;81018205
70141824;80226649
70141824;70100725
70141824;81380540
70141824;81442970
70141824;81409008
70141824;81439780
70141824;80217818
70141824;81471153
70141824;80158844
70141824;81610240
70141824;81466613
70141824;81284247
70141824;80189623
70141824;81456532
70141824;81471403
70142382;81057855
70142382;80993568
70142382;81284981
70142382;81039144
70142382;81109061
70142382;81039393
70142382;81417684
70142382;80996601
70142382;81175724
70142382;70217931
70142382;70142384
70142382;81441828
70142382;80185178
70142382;80230601
70142382;70153388
70142382;81462121
70142382;80223108
70142382;81436209
70142382;81423793
70142382;81341222
70142382;81310218
70142382;81019909
70142382;81598495
70142382;81447330
70142382;81456532
70142382;70234677
70142405;80075595
70142405;80212245
70142405;80103408
70142405;81026605
70142405;80071348
70142405;70028883
70142405;80007757
70142405;70298991
70142405;81186971
70142405;80003196
70142405;80039394
70142405;70297439
70142405;80075820
70142405;81616116
70142405;70252973
70142405;80179762
70142405;81193140
70142405;70177034
70142405;80200487
70142405;81026767
70142405;80244283
70142405;81346307
70142405;80167821
70142405;81227574
70143830;80198991
70143830;81270678
70143830;81468289
70143830;80209013
70143830;81288370
70143830;70195800
70143830;81327503
70143830;81165134
70143830;81324724
70143830;80113701
70143830;70123711
70143830;81397077
70143830;70281562
70143830;80200487
70143830;70153404
70143830;80014749
70143830;80179190
70143830;81092963
70143830;70155618
70143830;81047664
70143830;70270408
70143830;70155589
70143830;70136120
70143830;81275653
70143830;70153373
70143830;81021929
70143836;70281312
70143836;80117552
70143836;80114855
70143836;80153467
70143836;80115328
70143836;80185171
70143836;80217669
70143836;80025172
70143836;70178217
70143836;80192098
70143836;80002479
70143836;80235864
70143836;70236561
70144327;80037273
70144327;70295080
70144327;81567127
70144327;445386
70144327;70136041
70144327;80192947
70144327;81466149
70144327;70118769
70144327;81567123
70144327;81600435
70144327;70120816
70144327;70165474
70144327;81191429
70144327;80171705
70144327;81209142
70144327;70270877
70144327;81640438
70144327;81592346
70144327;80115029
70144327;80190534
70144327;70102746
70144327;70113669
70144327;81623190
70144327;81030213
70144327;80057784
70144327;81290742
70153373;nan
70153385;80028732
70153385;70143830
70153385;81214194
70153385;80191522
70153385;80117694
70153385;70300800
70153385;70171942
70153385;70208247
70153385;70167070
70153385;70113002
70153385;70123711
70153385;80987903
70153385;70281562
70153385;215309
70153385;70153404
70153385;80014749
70153385;80241499
70153385;81092963
70153385;70270408
70153385;80995819
70153385;70136120
70153385;70155589
70153385;70153373
70153404;80198991
70153404;70143830
70153404;81270678
70153404;81288370
70153404;81037371
70153404;70195800
70153404;81327503
70153404;81324724
70153404;80113701
70153404;81397077
70153404;70281562
70153404;80200487
70153404;80014749
70153404;80179190
70153404;81092963
70153404;70155618
70153404;80197526
70153404;81025696
70153404;70270408
70153404;70136120
70153404;70155589
70153404;81275653
70153404;70153373
70153404;70077514
70153404;81021929
70153404;80212986
70155579;80001803
70155579;80103408
70155579;81475311
70155579;81045859
70155579;70002007
70155579;81186615
70155579;80049870
70155579;81186971
70155579;80219119
70155579;70142405
70155579;60020686
70155579;70294800
70155579;70252973
70155579;70172485
70155579;70180088
70155579;81294811
70155579;60031264
70155579;80179782
70155579;81068804
70155579;70011204
70155579;81145135
70155579;80057134
70155579;70252898
70155579;80242531
70155589;70143830
70155589;70140358
70155589;81500842
70155589;81468289
70155589;81288370
70155589;70300800
70155589;70171942
70155589;70195800
70155589;81327503
70155589;80211384
70155589;70113002
70155589;80113701
70155589;80238565
70155589;70281562
70155589;70153404
70155589;80014749
70155589;80179190
70155589;81092963
70155589;70155618
70155589;80025384
70155589;80995819
70155589;70136120
70155589;70153373
70155589;81021929
70155589;81516751
70155589;81447461
70155618;70143830
70155618;81249731
70155618;80203147
70155618;384406
70155618;80143556
70155618;81037371
70155618;60034573
70155618;80133311
70155618;81127150
70155618;81324724
70155618;80176893
70155618;80232398
70155618;80136311
70155618;81476183
70155618;70281562
70155618;80027158
70155618;70153404
70155618;80241318
70155618;80014749
70155618;80179190
70155618;70140438
70155618;81025696
70155618;70136120
70155618;81140933
70155618;70077514
70158329;80017529
70158329;80104198
70158329;60023071
70158329;70251536
70158329;70108779
70158329;80027042
70158329;70283264
70158329;81309354
70158329;81450827
70158329;70123711
70158329;81094067
70158329;80066080
70158329;80236236
70158329;80105699
70158329;80174608
70158329;81030627
70158329;80170280
70158329;80241318
70158329;80014749
70158329;80097140
70158329;81249833
70158329;60024918
70158329;70305903
70158331;80189685
70158331;80017529
70158331;80104198
70158331;80236319
70158331;70251536
70158331;80027042
70158331;70283264
70158331;80185760
70158331;81450827
70158331;70123711
70158331;80066080
70158331;81094067
70158331;80236236
70158331;81397077
70158331;80105699
70158331;80170280
70158331;80241318
70158331;80014749
70158331;80134431
70158331;80097140
70158331;81249833
70158331;60024918
70158331;70305903
70167068;70167075
70167068;60031278
70167068;60003509
70167068;70138790
70167068;70136041
70167068;70189289
70167068;60034573
70167068;80207506
70167068;70058017
70167068;70159317
70167068;81165134
70167068;70103759
70167068;81580045
70167068;80015343
70167068;70028904
70167068;70045854
70167068;80184100
70167068;70032592
70167068;81663276
70167068;80179190
70167068;70218677
70167068;80221908
70167068;81045831
70167068;70044867
70167068;80057784
70167068;81041317
70171942;80028732
70171942;81259476
70171942;81053303
70171942;70143830
70171942;81214194
70171942;80095697
70171942;80191522
70171942;81067223
70171942;80240585
70171942;70300800
70171942;81165134
70171942;81397077
70171942;70281562
70171942;80174608
70171942;70153404
70171942;81008138
70171942;80014749
70171942;80117038
70171942;80241499
70171942;81092963
70171942;80189631
70171942;80174479
70171942;81249833
70171942;80995819
70171942;70136120
70171942;70155589
70171946;80239866
70171946;80212986
70171946;81051688
70171946;80995799
70171946;80134695
70171946;80176893
70171946;81580045
70171946;80202258
70171946;70285581
70171946;81476183
70171946;81397077
70171946;80994340
70171946;80210920
70171946;81562449
70171946;80201590
70171946;80075010
70171946;80111373
70171946;80241318
70171946;80240027
70171946;80036416
70171946;81304948
70171946;80179190
70171946;70155618
70171946;81577050
70171946;18962448
70171946;80241181
70177033;70180051
70177033;80164216
70177033;81026605
70177033;81214399
70177033;80026692
70177033;81617833
70177033;70302614
