Source;Target
70172485;80042307
70172485;60031264
70172485;80020540
70172485;70281343
70172485;81475311
70172485;81005407
70172485;80057134
70172485;81186971
70172485;80174285
70172485;80231658
70172485;80994878
70172485;80244332
70177033;80175619
70177033;81397437
70177033;70294800
70177033;70300626
70177033;80026692
70177033;80105933
70177033;70180051
70177033;81145135
70177033;70234440
70177033;80101826
70177033;80057968
70177033;80025553
70177033;70197459
70177033;60020686
70177033;81604827
70177033;80164216
70177033;60031264
70177033;70281343
70177033;70142405
70177033;81475311
70177033;70109889
70177033;70302614
70177033;70053075
70177033;81617833
70177033;60034386
70177034;81325983
70177034;81206965
70177034;81628818
70177034;80007912
70177034;80007757
70177034;80062112
70177034;80075595
70177034;70184128
70177034;81616116
70177034;80003196
70177034;81605060
70177034;81026767
70177034;80103408
70177034;60020686
70177034;81291575
70177034;70297439
70177034;81567663
70177034;81172568
70177034;70142405
70177034;81475311
70177034;70109889
70177034;81354663
70177034;81172267
70177034;70252973
70177034;80106136
70177034;81586552
70177040;80108159
70177040;81154166
70177040;81272431
70177040;80005772
70177040;70002007
70177040;70252898
70177040;70011204
70177040;81422836
70177040;70286809
70177040;81280732
70177040;80138030
70177040;80103408
70177040;70180088
70177040;70208521
70177040;70155579
70177040;80155771
70177040;81186971
70177040;81019938
70177040;80994692
70177040;80175934
70177040;70252973
70177040;80179782
70177040;80018987
70177040;81193032
70177040;81193152
70177057;70143836
70177057;81240831
70177057;81030627
70177057;60027996
70177057;80161216
70177057;80213226
70177057;81021447
70177057;81046394
70177057;70283264
70177057;81081050
70177057;80208806
70177057;70301870
70177057;80008434
70177057;81249833
70177057;81198998
70177057;80027042
70177057;80027159
70177057;80094662
70177057;81073022
70177057;81140933
70177057;80241181
70177057;80176893
70177057;80119177
70177057;81612863
70177057;70060015
70180051;81335124
70180051;81108479
70180051;80187107
70180051;70227049
70180051;70300626
70180051;70177033
70180051;81607651
70180051;80101826
70180051;70197459
70180051;80027564
70180051;80095435
70180051;80230534
70180051;60031264
70180051;81475311
70180051;81005407
70180051;80190146
70180051;81289456
70180051;70172485
70180051;80245601
70180051;80174285
70180051;80007778
70180051;80994878
70180051;80058852
70180088;81154166
70180088;81272431
70180088;70002007
70180088;80011621
70180088;80162994
70180088;70011204
70180088;60034572
70180088;80026692
70180088;80025494
70180088;81589565
70180088;81616116
70180088;70286901
70180088;81312563
70180088;80048061
70180088;80103408
70180088;60020686
70180088;81068804
70180088;60031264
70180088;80001804
70180088;70155579
70180088;80001803
70180088;81475311
70180088;80178943
70180088;80053476
70180088;81035711
70180088;81186971
70180088;81193152
70195800;70143836
70195800;70281312
70195800;60011663
70195800;81603987
70195800;70143830
70195800;81435370
70195800;80024057
70195800;80176893
70195800;80207506
70195800;80241181
70195800;70281562
70195800;70136120
70195800;80014749
70195800;70153404
70195800;70270408
70202899;80001305
70202899;80023687
70202899;80045948
70202899;81091393
70202899;70266998
70202899;80243876
70202899;80006146
70202899;70300472
70202899;80000603
70202899;80995578
70202899;80014749
70202899;70308852
70202899;81005375
70202899;81409869
70202899;81033445
70202899;60021103
70202899;81177634
70202899;81186862
70202899;80191008
70202899;80174974
70202899;70299043
70202899;81364944
70202899;81249833
70204964;80052713
70204964;81012541
70204964;80023687
70204964;80045948
70204964;80097594
70204964;81091393
70204964;70266998
70204964;80243876
70204964;80006146
70204964;70300472
70204964;80052669
70204964;80200989
70204964;81249833
70204964;80995578
70204964;70308852
70204964;70273371
70204964;81409869
70204964;80146298
70204964;81177634
70204964;81186862
70204964;80191008
70204964;70204980
70204964;80174974
70204964;81002441
70204964;70299043
70204964;81364944
70204964;80997339
70204980;80001305
70204980;80182163
70204980;80023687
70204980;70205012
70204980;80045948
70204980;81091393
70204980;80003196
70204980;70266998
70204980;81026767
70204980;80243876
70204980;80006146
70204980;70300472
70204980;80000603
70204980;80200989
70204980;80052669
70204980;70142405
70204980;80995578
70204980;80014749
70204980;70308852
70204980;81005375
70204980;80080317
70204980;81409869
70204980;81033445
70204980;80191008
70204980;70299043
70204980;81249833
70205012;81223075
70205012;81030627
70205012;70177034
70205012;81670673
70205012;80007757
70205012;81302750
70205012;80198142
70205012;80045948
70205012;81080523
70205012;81091393
70205012;80003196
70205012;70266998
70205012;80103408
70205012;60031264
70205012;70300472
70205012;80000603
70205012;81263946
70205012;70297439
70205012;81281872
70205012;81172568
70205012;70142405
70205012;81026605
70205012;81193140
70205012;80037677
70205012;70299043
70205012;81006261
70205012;81249833
70205014;81648330
70205014;80117781
70205014;81328781
70205014;80023687
70205014;80090370
70205014;70028883
70205014;80045948
70205014;81318842
70205014;81091393
70205014;81054849
70205014;70266998
70205014;81364887
70205014;80011358
70205014;70300472
70205014;80052669
70205014;80200989
70205014;81648185
70205014;80000603
70205014;81281872
70205014;81345945
70205014;80241072
70205014;80080317
70205014;81177634
70205014;80191008
70205014;81483827
70205014;80996957
70205014;81364944
70205014;80236253
70205014;81249833
70208104;81030627
70208104;70264801
70208104;27828200
70208104;80017529
70208104;70140907
70208104;70056430
70208104;80190534
70208104;80111425
70208104;81279324
70208104;70020509
70208104;80170988
70208104;60022974
70208104;70044379
70208104;81249833
70208104;81370440
70208104;80236390
70208104;60028308
70208104;70189304
70208104;80071227
70208104;70281312
70208104;80013871
70208104;81073022
70208104;80098202
70208104;70305892
70208104;80237937
70208104;81612863
70208521;81335124
70208521;80147919
70208521;70177034
70208521;70177040
70208521;70177689
70208521;81280792
70208521;80101401
70208521;80045820
70208521;80075595
70208521;80057250
70208521;81399614
70208521;80049870
70208521;80103408
70208521;80027564
70208521;80179762
70208521;70142405
70208521;81076952
70208521;80219119
70208521;70288408
70208521;80175934
70208521;70252973
70208521;80167821
70211391;80121840
70211391;70002007
70211391;70234488
70211391;60034572
70211391;81628818
70211391;80026692
70211391;986399
70211391;600346
70211391;80121839
70211391;70141972
70211391;81616116
70211391;80206326
70211391;70121502
70211391;70220028
70211391;60020686
70211391;70243449
70211391;80001804
70211391;70297439
70211391;80001803
70211391;70109889
70211391;80002924
70211391;80053476
70211391;81035711
70211391;70047102
70211391;70288408
70211391;70250213
70213130;70215461
70213130;81093144
70213130;81092192
70213130;80092878
70213130;80123798
70213130;70245012
70213130;70215459
70213130;81033650
70213130;80025266
70213130;80188471
70213130;80188354
70213130;80188605
70213130;80029647
70213130;81472752
70213130;81406881
70213130;81140933
70213130;80188662
70213130;81483827
70213130;81422314
70213130;81030026
70213130;81030008
70213223;60011663
70213223;81410649
70213223;81459281
70213223;80197327
70213223;81691686
70213223;70195800
70213223;80111425
70213223;81564749
70213223;81408600
70213223;70135893
70213223;81603987
70213223;80213020
70213223;70155618
70213223;81140933
70213223;80176893
70213223;80207506
70213223;80241181
70213223;80070050
70213223;81612863
70213238;70153373
70213238;81516751
70213238;80987903
70213238;80225917
70213238;70220030
70213238;80180182
70213238;80243600
70213238;70136120
70213238;215309
70213238;81214194
70213238;70155618
70213238;80014749
70213238;70087541
70213238;70171942
70213238;70155589
70213238;80039517
70213238;80189653
70213238;70281562
70213238;80200267
70213238;60010110
70217931;81108694
70217931;81312532
70217931;81228402
70217931;81666400
70217931;70234677
70217931;81456532
70217931;81423793
70217931;81040957
70217931;81512574
70217931;70142384
70217931;80993568
70217931;81180964
70217931;70153388
70217931;81425251
70217931;81417684
70217931;81175724
70217931;81447330
70217931;70142382
70217931;81666490
70234440;nan
70234488;70288468
70234488;80026692
70234488;70180051
70234488;80025494
70234488;80121839
70234488;80231523
70234488;70287700
70234488;81616116
70234488;81054415
70234488;80206326
70234488;60020686
70234488;80164216
70234488;80001804
70234488;80001803
70234488;70142405
70234488;80026226
70234488;80053476
70234488;81035711
70234488;70302614
70234488;70288408
70234488;81186971
70234488;70250213
70234488;80060413
70234488;70211391
70234488;70252973
70234488;81054417
70234677;80226927
70234677;81180964
70234677;70142382
70234677;81228402
70234677;70153388
70234677;81505384
70234677;70217931
70234677;81474612
70234677;81512574
70234677;80245262
70234677;81425251
70234677;81161576
70234677;81417684
70234677;81666400
70234677;81383117
70234677;81666490
70234677;70142384
70234677;81456532
70244568;70002007
70244568;80147919
70244568;70252898
70244568;70177034
70244568;80048100
70244568;70177689
70244568;70177033
70244568;80026692
70244568;80101401
70244568;80075595
70244568;80221337
70244568;80003196
70244568;60020686
70244568;80103408
70244568;80113201
70244568;70155579
70244568;60031264
70244568;80001804
70244568;70297439
70244568;70142405
70244568;80001803
70244568;80217957
70244568;81068803
70244568;70250213
70244568;70252973
70244568;70211391
70245012;70215461
70245012;81167119
70245012;80123798
70245012;81609047
70245012;70215459
70245012;81033650
70245012;81482494
70245012;81594904
70245012;80986896
70245012;80025266
70245012;80039905
70245012;80188354
70245012;70296735
70245012;80188471
70245012;80188605
70245012;80029647
70245012;81406881
70245012;81205775
70245012;80188348
70245012;80029197
70245012;80188662
70245012;81483827
70245012;81422314
70245012;81205812
70245012;81030008
70245012;70213130
70252898;80121840
70252898;70002007
70252898;80147919
70252898;80011621
70252898;70011204
70252898;81287545
70252898;80026692
70252898;80007757
70252898;81399614
70252898;80049870
70252898;80048061
70252898;80103408
70252898;81068804
70252898;60020686
70252898;80027564
70252898;70155579
70252898;60031264
70252898;70142405
70252898;81026605
70252898;81475311
70252898;80219119
70252898;81186971
70252898;70172485
70252898;80179782
70252898;81483908
70252898;81193032
70252973;81223075
70252973;80075820
70252973;81121910
70252973;80225085
70252973;70177689
70252973;81628818
70252973;81670673
70252973;80007757
70252973;80062112
70252973;80075595
70252973;81616116
70252973;80003196
70252973;81280732
70252973;80103408
70252973;60031264
70252973;80155771
70252973;81291575
70252973;80176076
70252973;81172568
70252973;70142405
70252973;81026605
70252973;81475311
70252973;81193140
70252973;81354663
70252973;80057134
70252973;81068803
70252973;81186971
70252973;80039394
70254945;81410649
70254945;81435370
70254945;81471386
70254945;70254959
70254945;80017529
70254945;80131194
70254945;81286006
70254945;80235267
70254945;693960
70254945;81002196
70254945;70211042
70254945;80168029
70254945;81029383
70254945;81382119
70254945;81498233
70254945;81506575
70254945;80075010
70254945;81471262
70254945;81382174
70254945;81140933
70254945;81041317
70254945;505789
70254945;80207506
70254945;80070050
70254945;81612863
70254959;81410649
70254959;81435370
70254959;81471386
70254959;80017529
70254959;81286006
70254959;80235267
70254959;81002196
70254959;81564749
70254959;70254945
70254959;81232236
70254959;70001601
70254959;81498233
70254959;81506575
70254959;80075010
70254959;70213223
70254959;80213020
70254959;81382174
70254959;81140933
70254959;81041317
70254959;505789
70254959;80207506
70254959;80070050
70254959;81612863
70259782;80121840
70259782;80233925
70259782;70002007
70259782;80011621
70259782;70218316
70259782;70011204
70259782;70113007
70259782;70267728
70259782;70305922
70259782;81589565
70259782;81002813
70259782;81399614
70259782;70220028
70259782;81312563
70259782;80103408
70259782;60020686
70259782;80048061
70259782;70243449
70259782;81050106
70259782;70181623
70259782;70259783
70259782;70273612
70259782;80071348
70259782;81475311
70259782;70109889
70259782;81153694
70259784;80233925
70259784;80121840
70259784;70002007
70259784;80011621
70259784;70113007
70259784;60034572
70259784;70305922
70259784;70267728
70259784;81628818
70259784;81589565
70259784;81002813
70259784;70220028
70259784;80048061
70259784;60020686
70259784;81312563
70259784;60031264
70259784;80071348
70259784;70273612
70259784;80151644
70259784;81475311
70259784;70298991
70259784;70047102
70259784;81153694
70266998;80117781
70266998;80023687
70266998;70205012
70266998;81302750
70266998;70143830
70266998;80198142
70266998;80090370
70266998;80045948
70266998;81080523
70266998;80004762
70266998;81091393
70266998;80192979
70266998;81026767
70266998;80011358
70266998;70300472
70266998;80052669
70266998;80200989
70266998;80000603
70266998;81263946
70266998;81261669
70266998;80995578
70266998;81261630
70266998;81005375
70266998;80080317
70266998;80175351
70266998;81177634
70266998;80191008
70266998;70204980
70266998;70299043
70266998;81006261
70266998;81364944
70266998;81249833
70272726;70143836
70272726;70195800
70272726;80201500
70272726;81001209
70272726;80123729
70272726;80024057
70272726;81039388
70272726;81417796
70272726;81641220
70272726;81277858
70272726;80175802
70272726;80185171
70272726;81079046
70272726;81043833
70272726;70281312
70272726;80176893
70272726;80207506
70272726;80241181
70272726;80216172
70272726;81239598
70272726;81289581
70272726;81612863
70273371;80175350
70273371;70177034
70273371;80182163
70273371;80180849
70273371;80023687
70273371;70205012
70273371;81236338
70273371;81001988
70273371;80045948
70273371;81080523
70273371;81091393
70273371;70204964
70273371;70266998
70273371;80992228
70273371;81628224
70273371;80243876
70273371;70300472
70273371;80000603
70273371;80052669
70273371;80200989
70273371;80995578
70273371;81005375
70273371;70171942
70273371;81177634
70273371;80191008
70273371;70204980
70273371;81002441
70273371;70299043
70273371;81281582
70273371;81249833
70278876;70215461
70278876;81012487
70278876;81167119
70278876;81033645
70278876;81482476
70278876;81027106
70278876;70215459
70278876;81033650
70278876;81211303
70278876;80986896
70278876;81279108
70278876;80025266
70278876;81167137
70278876;80188354
70278876;80188605
70278876;80029647
70278876;80031790
70278876;80196931
70278876;70215462
70278876;80178564
70278876;81093222
70278876;80029197
70278876;80093324
70278876;80998965
70278876;81267722
70278876;81422314
70281312;70195800
70281312;81161372
70281312;70143836
70281312;81603987
70281312;60011663
70281312;80013871
70281312;80098202
70281312;81135138
70281312;81279324
70281312;80024057
70281312;81417796
70281312;70208104
70281312;80241181
70281312;80207506
70281312;80176893
70281312;81612863
70281312;70056430
70281312;80107369
70281343;81335124
70281343;70294800
70281343;70300626
70281343;70177033
70281343;81607651
70281343;81186615
70281343;81616116
70281343;80101826
70281343;80058852
70281343;70197459
70281343;80027564
70281343;80095435
70281343;81604827
70281343;80230534
70281343;60031264
70281343;81475311
70281343;81005407
70281343;81289456
70281343;70172485
70281343;80245601
70281343;80174285
70281343;80994878
70281343;80244332
70281343;80994666
70281562;70153373
70281562;81030627
70281562;81516751
70281562;80209013
70281562;81468289
70281562;70195800
70281562;81327503
70281562;70143830
70281562;81288370
70281562;81165134
70281562;70136120
70281562;80095532
70281562;80027158
70281562;70208247
70281562;81047664
70281562;70155618
70281562;80014749
70281562;60034587
70281562;70153404
70281562;70270408
70281562;70125231
70281562;70171942
70281562;80094318
70281562;80157073
70281562;70155589
70281562;81270678
70281562;81021929
70283264;70143836
70283264;70301870
70283264;80198988
70283264;80077417
70283264;80171099
70283264;80993062
70283264;81249833
70283264;70177057
70283264;80197989
70283264;80241181
70283264;80176893
70283264;80022632
70283264;81612863
70286809;81154166
70286809;81272431
70286809;80005772
70286809;80011621
70286809;80162994
70286809;70011204
70286809;81422836
70286809;80025494
70286809;80008583
70286809;80991329
70286809;81589565
70286809;81616116
70286809;70286901
70286809;81312563
70286809;80103408
70286809;81297382
70286809;70180088
70286809;60031264
70286809;80001804
70286809;80155771
70286809;80001803
70286809;81026605
70286809;81475311
70286809;81186971
70286809;81193152
70286809;81011059
70286901;81154166
70286901;81272431
70286901;80162994
70286901;70288470
70286901;80025494
70286901;80187223
70286901;81616116
70286901;80103408
70286901;60020686
70286901;70180088
70286901;80164216
70286901;81286920
70286901;60031264
70286901;81063145
70286901;81475311
70286901;80026226
70286901;81486556
70286901;80227186
70286901;81099996
70286901;81208524
70286901;81637392
70286901;81193152
70286901;81011059
70288408;80233925
70288408;70002007
70288408;70234488
70288408;70011204
70288408;60034572
70288408;80026692
70288408;986399
70288408;80121839
70288408;70141972
70288408;81616116
70288408;80206326
70288408;70121502
70288408;70220028
70288408;80103408
70288408;60020686
70288408;80001804
70288408;80001803
70288408;70142405
70288408;70298991
70288408;80002924
70288408;80053476
70288408;81035711
70288408;70047102
70288408;81186971
70288408;70250213
70288408;70211391
70288468;70234488
70288468;80166239
70288468;80025494
70288468;81191047
70288468;80231523
70288468;81616116
70288468;70286809
70288468;81424426
70288468;81343555
70288468;81307221
70288468;60020686
70288468;80164216
70288468;81200689
70288468;80001804
70288468;80042177
70288468;80001803
70288468;81475311
70288468;80026226
70288468;70278879
70288468;81035711
70288468;80053476
70288468;70234499
70288468;81186971
70288468;70250213
70288468;80004849
70288468;80227186
70299043;70177057
70299043;80001305
70299043;81499847
70299043;80117781
70299043;80023687
70299043;81295011
70299043;70205012
70299043;81236338
70299043;80090370
70299043;80045948
70299043;81080523
70299043;81091393
70299043;70266998
70299043;80992228
70299043;80243876
70299043;80011358
70299043;70300472
70299043;80000603
70299043;80200989
70299043;81261669
70299043;80995578
70299043;81409869
70299043;81033445
70299043;80175351
70299043;81177634
70299043;80191008
70299043;70204980
70299043;81249833
70300472;80001305
70300472;81364944
70300472;80117781
70300472;80023687
70300472;70205012
70300472;81302750
70300472;81236338
70300472;80198142
70300472;80090370
70300472;80045948
70300472;81080523
70300472;81091393
70300472;80004762
70300472;81050064
70300472;70266998
70300472;80992228
70300472;80243876
70300472;80011358
70300472;80052669
70300472;80000603
70300472;80200989
70300472;80995578
70300472;81005375
70300472;81409869
70300472;80175351
70300472;81177634
70300472;80191008
70300472;70204980
70300472;70299043
70300472;81281582
70300472;81249833
70301870;70143836
70301870;60011663
70301870;81582615
70301870;70177057
70301870;80017529
70301870;60011152
70301870;70195800
70301870;70283264
70301870;81603987
70301870;81249833
70301870;80182016
70301870;80161728
70301870;70281312
70301870;80013871
70301870;80175352
70301870;80133543
70301870;80176893
70301870;70056440
70301870;70111323
70301870;80070050
70301870;81612863
70301870;80014727
70302482;80243728
70302482;70143836
70302482;81435370
70302482;70195800
70302482;70213223
70302482;70272726
70302482;80024057
70302482;70285368
70302482;81039388
70302482;81417796
70302482;81277858
70302482;80185171
70302482;81043833
70302482;70281312
70302482;80195198
70302482;80241181
70302482;80176893
70302482;80211136
70302482;81394937
70305892;81030627
70305892;70264801
70305892;27828200
70305892;80223052
70305892;80017529
70305892;70140907
70305892;70056430
70305892;81171201
70305892;81279324
70305892;81165134
70305892;70020509
70305892;80170988
