ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
60011152;Drames;Le Parrain;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeFGlxbGtg4lTw9OnKov1wOauY5LZ8rq-B5-pQ7Rb2KAI5MoHqv2JgDCydQ9XQFqicZ3dS5JIxgPPUXaI_URrswnaRyUUhYK3_U.webp?r=362;1972;2 h 57 min;;16+;Le héros de guerre Michael Corleone décide de s'impliquer dans les affaires familiales après une tentative d'assassinat visant son père, un puissant mafieux new-yorkais.;violence;0;Francis Ford Coppola;Marlon Brando,Al Pacino,James Caan,Richard Castellano,Robert Duvall,Sterling Hayden,John Marley,Richard Conte,Al Lettieri,Diane Keaton,Abe Vigoda,Talia Shire,Gianni Russo,John Cazale;Francis Ford Coppola,Mario Puzo;Drames,Films inspirés de livres,Drames primés;Violent,Sombre;18907685,1151721,60024942,328438,60024922,70084788,70230640,70189289,81135138,81064867,80207506,80002479,81580045,70143836,70132721,80175798,80025172,268371,81092221,60000417,81577050,693960,60029681,70305903;False;1
60011511;Films et séries suédois;Under Solen;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABY6d2rPsyOHYJZRkkbI37Ad2iVXNCkbs_ZwiNw0QY1uxzVw6wAF5GBrJfutSPp9ztQxiP6PMGY11Zq1fcHzNb8arDcvk6RFNsNw.webp?r=f90;1998;2 h 9 min;;13+;Un fermier suédois solitaire a pour seul ami son employé. Mais lorsqu'il embauche une charmante gouvernante, un triangle amoureux se forme.;;0;Colin Nutley;Rolf Lassgård,Helena Bergström,Johan Widerberg;Johanna Hald,David Neal,Colin Nutley;Suédois,Drames,Films romantiques,Films inspirés de livres;Doux-amer,Romantique;81382201,81388078,81471052,81471386,80007971,81498233,80203365,80207506,80199875,81476441,81318514,81382149,80202918,81580045,80131625,70240568,81612863,81029383,80169612,81069541,80200044,70254947,81577050,81382060,81382203,80212986;False;1
60011663;Drames;Le Parrain 2;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTd0bpDBr-IESALxaZXbJqzCLbTtFugGtKvpAWGBnC02hmJqOwA4C8XQgIZWL8oXzzX_Hz0X1tBkOby6B_-aEd8mvQMVZpimyfM.webp?r=966;1974;3 h 22 min;;16+;Michael Corleone agrandit impitoyablement l'empire familial tandis que des flashbacks montrent comment son père Vito est passé d'orphelin sicilien à parrain new-yorkais.;violence;0;Francis Ford Coppola;Al Pacino,Robert Duvall,Diane Keaton,Robert De Niro,John Cazale,Talia Shire,Lee Strasberg,Michael V. Gazzo,G.D. Spradlin,Richard Bright;Francis Ford Coppola,Mario Puzo;Drames,Films inspirés de livres,Drames primés;Violent,Sombre;18907685,80017529,81444051,1151721,60024942,328438,70230640,81064867,80207506,80002479,81580045,81557402,80175798,70132721,80196149,81233755,81397077,81304948,80013871,268371,81092221,60000417,81581068,60029681;False;1
60020686;Films jeunesse et famille|Films comiques;Shrek;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYAZDL4-PAeWrFZd9Dzdjas4Gt3dApJQcXCwEO3XmTWRL9nGZb0NwyYtrAQFIy8wBcSj19TN9LgZi08E3eTOTza-drMenfZy-9w.webp?r=981;2001;1 h 30 min;;7+;En mission pour sauver une princesse d'un dragon cracheur de feu, Shrek, l'ogre bourru, fait équipe avec un compagnon improbable : un âne râleur.;;0;Andrew Adamson,Vicky Jenson;Mike Myers,Eddie Murphy,Cameron Diaz,John Lithgow,Vincent Cassel,Conrad Vernon,Chris Miller,Cody Cameron,Simon J. Smith,Christopher Knights,Jim Cummings,Kathleen Freeman,Bobby Block,Michael Galasso;Ted Elliott,Terry Rossio,Joe Stillman,Roger S.H. Schulman;Films pour la famille,Films jeunesse et famille,Aventures en famille,Satires,Comédies;;80233925,70113007,70044595,80002924,80071348,81026605,81475311,70250213,70002007,70267728,70298991,986399,70243449,80200487,60031264,80121840,70033005,70011204,28631029,80048061,70273612,70220028,70109889;False;2
60023597;Mondes épiques;MIIB;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYVO33cHAM0Y9nzeu5aCWPoUMFUGWXL-RhO7IVyP5tqyNSp_Dvs1MxSA0uyfedLta9FTbZH_JgSDm1OH2MNNHG5yrPVmaLDw1Yc.webp?r=8a9;2002;1 h 28 min;;13+;Les aliens menacent de nouveau la Terre. L'agent J doit aider son partenaire à retrouver la mémoire et les préparer tous les deux à une mission complètement folle.;;0;Barry Sonnenfeld;Tommy Lee Jones,Will Smith,Rip Torn,Lara Flynn Boyle,Johnny Knoxville,Rosario Dawson,Tony Shalhoub,Patrick Warburton,Jack Kehler,David Cross;Robert Gordon,Barry Fanaro;Films SF,Comédies,Films d'action;Décalé;81152992,60021783,80158583,60010111,81161626,60036230,60024059,60010110,70208247,81309354,70123711,20559714,215309,80037476,70047101,80014749,70097577,81251628,80094318,60020549,80119234,80091595,60004481;False;1
60023642;Films jeunesse et famille|Anime;Le Voyage de Chihiro;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcSFEGg2pT46sou9Y2hh7iV8AOolFOWg2zMbIGZZwgsK2ESb8HtOMa2ieo7spevH5sDK22AI527ScvLBTdldz7p6AccPndSZDlU.webp?r=cd3;2001;2 h 5 min;;10+;Chihiro s'aventure dans un monde magique où règne une méchante sorcière qui transforme ceux qui lui désobéissent en animaux.;;0;Hayao Miyazaki;Rumi Hiiragi,Miyu Irino,Mari Natsuki,Takashi Naito,Yasuko Sawaguchi,Tatsuya Gashuin,Ryunosuke Kamiki,Yumi Tamai,Yo Oizumi,Bunta Sugawara,Hayashikoba;;Films pour la famille,Films jeunesse et famille,Japonais,Aventures en famille,Films d'animation;;81478031,81316559,70019062,81026605,81214399,60032294,81475311,70106454,70028883,81616116,70142405,70216227,60020686,80158156,80200487,70045021,60027393,70019058,81143068,81451264,60027106,70109889;False;3
60024059;Pépites pour vous;Retour vers le futur 3;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTA8pA7gRcVY1bzGN75YbAWNDtAcd2JWlWC4Oog_h1F17EDcUYVGZNIvHuSpGhZX93Sgwv4phpagcaSL0NwxZZfWmcuUcyQv11c.webp?r=5e5;1990;1 h 58 min;;7+;Marty retourne en 1885 pour permettre à Doc Brown d'échapper à une fin prématurée, mais son vieil ami s'est épris d'une institutrice et n'a pas vraiment envie de partir.;;0;Robert Zemeckis;Michael J. Fox,Christopher Lloyd,Mary Steenburgen,Thomas F. Wilson,Lea Thompson,Elisabeth Shue,Matt Clark,Richard Dysart,Pat Buttram,Harry Carey Jr.,Dub Taylor,James Tolkan;Robert Zemeckis,Bob Gale;Films pour la famille,Films jeunesse et famille,Films SF,Aventures en famille,Comédies;Bonne humeur;60023597,60001650,70127226,70218756,81161789,24063311,80158583,70041162,81165134,80039517,81309354,60034587,70123711,20559714,215309,80200487,81030627,70217910,80037476,80014749,70097577,70270408,80029196,60002360;False;1
60024918;Mondes épiques;Fusion;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb94EQ2L4GNt4w16d0BNaVRT8N38Nn1Sy1bHlBd-w0Lfcy8d14mneDLikBy2_Dj9fxBcwxRKw973Uq1flA6oVNGVJ9qBM7giIKs.webp?r=fe2;2003;2 h 15 min;;13+;Le noyau interne de la Terre ne tourne plus, et le scientifique Josh Keyes doit comprendre pourquoi afin de sauver le monde d'une destruction certaine.;;1;Jon Amiel;Aaron Eckhart,Hilary Swank,Delroy Lindo,Stanley Tucci,DJ Qualls,Richard Jenkins,Tchéky Karyo,Bruce Greenwood,Alfre Woodard;Cooper Layne,John Rogers;Films SF,Films d'action;Suspense;81044417,80017529,81023636,70251536,22013422,70056430,70108779,81165134,81252357,60001393,70123711,81194641,80237937,80067831,80218306,80158764,80167481,80236421,80029196,81040362,80206300,80216309,81277430,81067760,70060015,70305903;False;1
60024922;Pépites pour vous;8 Mile;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbvPzL7ugE7TAA5FOgXZFEpNObsIMUtIoYo44DTZJkdDjHV0HyGmwetJ9b_WQ5iSPEIP9XtDFay3gJB6oYeZ4VefEpMD54SsUAU.webp?r=410;2002;1 h 50 min;;16+;En 1995 à Détroit, un rappeur talentueux tente de s'imposer sur la scène hip-hop locale. Eminem est à l'affiche de ce drame salué par la critique et inspiré de sa vie.;;0;Curtis Hanson;Eminem,Kim Basinger,Mekhi Phifer,Brittany Murphy,Evan Jones,Omar Benson Miller,De'Angelo Wilson,Eugene Byrd,Taryn Manning,Proof,Michael Shannon,Anthony Mackie;Scott Silver;Musique,Drames,Culture Hip-hop,Drames sociaux;;80096984,70178624,80999009,60024942,328438,80226923,70084788,80216302,81135138,80217669,70119811,80207506,80097391,70143836,70044605,70132721,80015343,60020749,80179190,80242342,80177416,80013871,81092221,60000417,80058397,60029681;False;1
60024942;Pépites pour vous|Drames|Blockbusters;Arrête-moi si tu peux;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXxKC4rpPAV-QT9O9jMBdri5lwkY_YoO2jAOVgHyL74oK74pS6qtoPncDULH2atSvUcUFwOn2thhWRYwzsMAVrNkf9feQ3Hsq4E.webp?r=0f4;2002;2 h 21 min;;13+;Un agent du FBI s'est donné pour mission de mettre un escroc rusé, Frank Abagnale Jr., en prison. Frank, quant à lui, se délecte de ce jeu du chat et de la souris.;;0;Steven Spielberg;Leonardo DiCaprio,Tom Hanks,Christopher Walken,Martin Sheen,Nathalie Baye,Amy Adams,James Brolin,Brian Howe,Frank John Hughes,Steve Eastin;Jeff Nathanson;Films policiers,Drames,Films inspirés de livres,Films inspirés de faits réels,Drames primés;;18907685,81058432,60011152,1151721,60024922,70084788,70230640,70189289,81064867,70119811,80207506,81252357,70044605,70132721,80015343,80121192,60011663,70243460,80013871,70243453,60000417,70201437,81092221,80101899,60029681,70305903;False;3
60026139;Pépites pour vous;Les larmes du soleil;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeKg2pXU74BVQgM43Sys7PlQPq5XCYWPebJhg42_K9_TqqfzNBE4HxjZqUWQfT-3cG7H6QqmGYDnUZODUAqCgMnst3AwcEw-koc.webp?r=622;2003;2 h 1 min;;16+;Dans un Nigeria en proie à un coup d'État sanglant, une équipe de Navy Seals est envoyée dans la jungle pour la sauver, mais Dr Kendricks ne quittera pas ses patients.;violence, violence sexuelle;0;Antoine Fuqua;Bruce Willis,Monica Bellucci,Cole Hauser,Eamonn Walker,Johnny Messner,Nick Chinlund,Charles Ingram,Paul Francis,Chad Smith,Tom Skerritt,Malick Bowens,Awaovieyi Agie;Alex Lasker,Patrick Cirillo;Films sur l'armée,Films d'action;;70266110,70305907,80017529,328438,80067930,81152992,80118916,80170988,80220426,80230399,70056430,81280035,81073022,80207506,80044545,70056440,81165134,70208104,80237937,80013871,81041495,81279324,80098202,70079583,70020509,80190534;False;1
60027106;Films jeunesse et famille;Kiki la petite sorcière;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc8z-dDA-H_7P0TJJX39wjUYEw79HxZamvyB2LRUKK0W2MXyLxl4iNNYiZwagunctXqQ5MXniCD3uNQFzgXfppkwvqVhLOjxOvI.webp?r=e1c;1989;1 h 43 min;;7+;Dans cette aventure animée, une jeune sorcière part loin de sa famille pour pratiquer la magie, mais découvre que se faire de nouveaux amis n'est pas si facile.;;0;Hayao Miyazaki;Minami Takayama,Rei Sakuma,Keiko Toda,Kappei Yamaguchi,Mieko Nobusawa,Haruko Kato,Hiroko Seki,Koichi Miura;;Films pour la famille,Films jeunesse et famille,Japonais,Animation japonaise inspirée de livres,Aventures en famille;;81316559,81478031,81050106,70019062,81026605,81214399,60032294,70106454,70028883,60023642,81616116,70216227,80158156,80200487,70045021,60027393,70019058,81143068,81311604,81451264,70109889;False;1
60027393;Films jeunesse et famille;Le Château dans le ciel;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQZ0Ja2hG79ULuvnkE1XPTNkQPw6kABjMHqisI1vfxbgRhA3MNPT5cF4LoWGw1NTkYGWqknVs6bjY43wG1wiFqYgrYZX0_WoBmo.webp?r=5e4;1986;2 h 4 min;;7+;Dans cette aventure animée japonaise pour enfants, un jeune mineur et une mystérieuse jeune fille cherchent une île disparue réputée abriter de grandes richesses.;;0;Hayao Miyazaki;Mayumi Tanaka,Keiko Yokozawa,Kotoe Hatsui,Minori Terada,Fujio Tokita;;Films pour la famille,Films jeunesse et famille,Japonais,Aventures en famille,Films d'animation;;81478031,81316559,81050106,70019062,81026605,81214399,60032294,81018682,70106454,70028883,60023642,70216227,80158156,80200487,70045021,70019058,81143068,81311604,60027106,70109889;False;1
60028308;Films d'époque;Robin des Bois, prince des voleurs;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfTeBBNoWZDkHZrXGDyigi-Z-aYOm0LrE5E6KeGyqk2TKz7zSMJOHih9Vu6lTiLfqH60TRyl8qki4UXMvmJKMwZ9_48xVb26V-w.webp?r=4ed;1991;2 h 22 min;;16+;Quand l'ignoble shérif de Nottingham assassine le père de Robin des Bois, le légendaire hors-la-loi jure de se venger et rejoint une bande de villageois en exil.;violence sexuelle;0;Kevin Reynolds;Kevin Costner,Morgan Freeman,Mary Elizabeth Mastrantonio,Christian Slater,Alan Rickman,Michael McShane,Geraldine McEwan,Nick Brimble,Brian Blessed,Michael Wincott;Pen Densham,John Watson;Films romantiques,Films d'époque,Films d'action;Montée d'adrénaline;80133543,80017529,80197619,60020626,5670479,70305899,70056430,80014727,60022974,80207506,70056440,60026139,81165134,80097391,20559714,70208104,80182016,81623351,81035551,80190859,80013871,80098202,70111323,505789,60001044,80190534;False;1
