ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
1151721;Inspiré de crimes réels;Donnie Brasco;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdcx_AkYISRhopbVLVhjMl4HNArTqR3SREn76mDkXj8MENOuE04Y7Y6BuFb-Ogzqtq_cF8Symp90cU2pJRM2Vp8KGxQzNzsRDqI.webp?r=da4;1997;2 h 6 min;;16+;Un agent du FBI sous couverture infiltre une famille de la mafia new-yorkaise et se lie d'amitié avec un tueur à gages, mettant son travail et sa vie en danger.;violence;0;Mike Newell;Al Pacino,Johnny Depp,Michael Madsen,Bruno Kirby,James Russo,Anne Heche,Željko Ivanek,Gerry Becker,Zach Grenier,Robert Miano;Paul Attanasio;Films policiers,Thrillers,Films inspirés de livres,Thrillers policiers,Films inspirés de faits réels;Suspense;18907685,60011152,80212934,60024942,328438,80240371,70230640,70189289,81135138,70056430,81161372,81064867,80207506,80175798,80121192,60011663,80017167,81603987,268371,80098202,60036246,70020509,1152837,80152434,60029681,80190534;False;1
1179053;Films d'action et d'aventure;Sept ans au Tibet;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQT1B5ejTvSWDIBlaTze6aHX3rsHsEoWcE9ucf9_gUXUVV1WQDmuzrRJpPz5O6dZXEmPAm6mZJ13_YWf6XWL6OKi3Rxhj6rkG_g.webp?r=87f;1997;2 h 16 min;;13+;Pendant la Seconde Guerre mondiale, l'évasion d'un alpiniste autrichien d'un camp de prisonniers le conduit jusqu'au Tibet où il se lie d'amitié avec le Dalaï-Lama.;;0;Jean-Jacques Annaud;Brad Pitt,David Thewlis,BD Wong,Mako,Danny Denzongpa,Victor Wong,Ingeborga Dapkunaite,Jamyang Jamtsho Wangchuk,Lhakpa Tsamchoe,Jetsun Pema;Becky Johnston;Drames,Films inspirés de faits réels;;18907685,60011152,70305907,80017529,60024942,60028308,994992,70104313,70114497,81064867,80207506,81242205,81564732,60026139,81580045,81115160,70243460,80013871,268371,70201437,60000417,81577050,693960,1152837,70130445,80190534;False;1
18962448;Drames;Aussi profond que l'océan;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWrxUAHzcVfmdguEUAYloHPSL8UWD9xN5kUxHV6XtqnBSW9-mNqmaL0p3PYAX6K3xTYRxqE2wk8DnDBDAamTkR45YHICAaVLatw.webp?r=1e4;1999;1 h 48 min;;13+;Une mère vit un cauchemar quand son fils âgé de 3 ans disparaît. Il revient de nulle part neuf ans plus tard, dans la ville où la famille a déménagé.;;0;Ulu Grosbard;Michelle Pfeiffer,Treat Williams,Whoopi Goldberg,Jonathan Jackson,Cory Buck,Ryan Merriman,Alexa PenaVega,Michael McGrady,Brenda Strong,Michael McElroy;Stephen Schiff;Drames,Films inspirés de livres;Sombre,Émotion;81128745,81211846,80992607,80017529,80081151,70114497,70119811,80207506,80049281,81580045,81476183,70301350,80210920,80073823,18171073,80241318,80179190,268371,81577050,60022967,693960,80128245,81030213,81028975,80190534,80212986;False;1
20559714;Films d'action et d'aventure|SF et fantastique|Mondes épiques|Blockbusters;La Momie;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc8hWT677gvOjcVpTA36hGw5DDIreTYkK1q6guF-FKSKtzMq0DVwZmq8yECh2dEVFHKPmSMHU11Oj2dlIYwfFd-GTlB-q07AO_E.webp?r=bcf;1999;2 h 4 min;;13+;Quand des archéologues américains réveillent accidentellement une momie maudite, un aventurier et une égyptologue maladroite doivent contenir l'esprit maléfique.;;0;Stephen Sommers;Brendan Fraser,Rachel Weisz,John Hannah,Oded Fehr,Arnold Vosloo,Kevin J. O'Connor,Jonathan Hyde,Stephen Dunham,Bernard Fox,Omid Djalili;Stephen Sommers,Lloyd Fonvielle,Kevin Jarre;Films d'action;Montée d'adrénaline;81044417,60001650,70127226,80017529,70178621,81152992,5670479,81161789,70305899,70056430,70108779,70056440,60036256,81004278,80237937,70217910,80093133,60004473,80098202,80029196,70111323,80161352,80091595,60002360;False;4
22013422;Thrillers d'action;Peur bleue;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaboV5MVSVUI14zRw1UoLxI-4xzgx0fFbReGGp3cZ48auSja6ei4Td3HAekuvKCLyXb6tRSH16cDqqkGcb-qqTwqgde4UNIfBcc.webp?r=98a;1999;1 h 44 min;;16+;Des scientifiques menant une étude sur des requins pour soigner la maladie d'Alzheimer créent par erreur des spécimens gigantesques dotés d'une intelligence incroyable.;;0;Renny Harlin;Thomas Jane,Saffron Burrows,Samuel L. Jackson,Jacqueline McKenzie,Michael Rapaport,Stellan Skarsgård,LL Cool J,Aida Turturro,Cristos,Daniel Rey;Duncan Kennedy,Wayne Powers,Donna Powers;Films SF,Films d'horreur,Films d'action;Effrayant,Suspense;81044417,81189449,60027996,81198998,80017529,81444051,70056430,70108779,81021447,60036256,81081050,81004278,80237937,60004473,80094622,80091595,80029196,80196789,60001220,70028905,80245041,80216309,70060015,60024918,81183718,60002360;False;1
28630857;Anime;Princesse Mononoké;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXQNOFUpGQn7Fl5Xk8n7Dbbf4Eu_qo8ZF0VArDUZylZTysRnaxrtmbpHhKdxwU_KK9jIKQ72w4P2lUNM9pUUIhKXB2bsgZ4Hd8U.webp?r=6ea;1997;2 h 14 min;;13+;Parti en quête d'un remède, un prince affecté par un mal fatal se retrouve dans une contrée où se livre une bataille entre une ville minière et les animaux de la forêt.;;0;Hayao Miyazaki;Yoji Matsuda,Yuriko Ishida,Yuko Tanaka,Kaoru Kobayashi,Masahiko Nishimura,Tsunehiko Kamijo,Sumi Shimamoto,Tetsu Watanabe,Makoto Sato,Akira Nagoya,Akihiro Miwa,Mitsuko Mori,Hisaya Morishige;;Anime SF et fantastique,Films pour la famille,Anime d'action,Japonais,Aventures en famille;Doux-amer;70035036,60021103,70262786,81478031,80233883,70019062,70019060,60032294,70106454,70028883,81281872,60023642,70216227,70142821,70293674,80036398,81093113,70045021,60027393,81249833,80092922,80013552,81328781,70019058,80158668,60027106;False;1
328438;Drames;Boyz'n the Hood, la loi de la rue;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUDoaqIV3VdY_30zy5M2P9kfazLcWMg4kMCF_Uv0JCydwidVGmUPiH3_dQOcv3dnvcdAK8Hzf-EVghaT2F8iDM2ulJ2dCNj5tGU.webp?r=939;1991;1 h 52 min;;16+;Un lycéen qui vit avec son père dur mais aimant s'empêtre dans les problèmes de violence, de gangs et de drogue qui sévissent dans les quartiers dangereux de Los Angeles.;violence;0;John Singleton;Ice Cube,Cuba Gooding Jr.,Laurence Fishburne,Angela Bassett,Morris Chestnut,Nia Long,Tyra Ferrell,Redge Green,Dedrick D. Gobert,Baha Jackson,Desi Arnez Hines II;John Singleton;Drames,Drames sociaux,Drames primés;Sombre,Émotion;80096984,60011152,80999009,1151721,60024942,60024922,994992,80226923,80216302,81135138,80217669,70119811,80207506,60026139,80097391,60011663,80074781,60020749,80242342,80177416,80013871,60000417,81092221,80058397,81121351,60029681;False;1
445386;Pépites pour vous|Drames;Dirty Dancing;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcfYpvu6z4FUT-lhaNFy24VgEHzciRIUB0h65Rhs5czaOzPNQV_btV3C1zIeAWyRTweRQEn4og-K9aiajnT4FPpSCegh4NxIk6U.webp?r=a2d;1987;1 h 40 min;;13+;Alors qu'elle passe l'été en montagne avec sa famille, une timide adolescente tombe amoureuse du professeur de danse du centre de vacances, un homme libre et audacieux.;;0;Emile Ardolino;Jennifer Grey,Patrick Swayze,Jerry Orbach,Cynthia Rhodes,Jack Weston,Jane Brucker,Kelly Bishop,Lonny Price,Max Cantor,Charles 'Honi' Coles;Eleanor Bergstein;Drames,Films romantiques,Drames primés;Sentimental,Romantique;80131194,70167075,81388078,70178624,80169498,70295080,80013872,70144327,384406,70136041,80143556,60034573,81623358,70103759,81580045,81043665,80075010,70045854,70045283,80179190,80221908,70167068,81140933,693960,80057784,81041317;False;2
505789;Drames;Lancelot, le premier chevalier;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTz-5RM3RGz0Dm7v1kAZo5Bi-gFSC6uBbRY21E6kkY3PNk0Jt3MrppaYqgTLVnzblKFmXfW3wT0ezSQpaRkR0_Opg8MNNt4phtQ.webp?r=977;1995;2 h 13 min;;13+;S'étant vu offrir une place à la Table ronde, Lancelot doit concilier sa loyauté au trône et son amour pour la reine Guenièvre, épouse du roi Arthur.;;0;Jerry Zucker;Sean Connery,Richard Gere,Julia Ormond,Ben Cross,Liam Cunningham,Christopher Villiers,Valentine Pelka,Colin McCormack,Ralph Ineson,John Gielgud;Lorne Cameron,David Hoselton,William Nicholson;Drames,Films romantiques,Films d'époque;Romantique;60011152,80017529,60020626,445386,60028308,873159,81135138,81663277,81161372,70119811,80207506,70058017,80176893,81580045,81557402,81397077,80182016,80190859,80013871,81582615,81577050,693960,70111323,1152837,60001044,81104904;False;1
60000417;Pépites pour vous|Drames|Blockbusters;La Ligne verte;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd3dClWdcGtbkTj8pNyNcRN9Xt5hcJMA-OmmDgrBXIW40h2d42DtIWccndtyRHts9p8TVBxXOhnY8yE89Pd3Jf1TSha2wpgKPUg.webp?r=529;1999;3 h 8 min;;16+;Lorsqu'un gardien de prison découvre qu'un condamné à mort possède de mystérieux pouvoirs, il essaie désespérément d'empêcher son exécution.;violence;0;Frank Darabont;Tom Hanks,Michael Clarke Duncan,David Morse,Bonnie Hunt,James Cromwell,Michael Jeter,Graham Greene,Doug Hutchison,Sam Rockwell,Barry Pepper,Jeffrey DeMunn,Patricia Clarkson,Harry Dean Stanton,Gary Sinise;Frank Darabont;Drames,Films inspirés de livres,Drames primés;Émotion;60011152,80017529,60024942,445386,60024922,80081151,994992,70230640,70104313,81135138,70114497,70119811,80207506,81660544,70044605,70243460,70135893,80013871,70243453,268371,81092221,80058397,81239779,60029681,80190534,70305903;False;4
60001650;SF et fantastique|Mondes épiques|Blockbusters;Men in Black;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcamGmVUuGn_r8aKlmElCZ98Dhc5gBu3WCboancj0Kz8d6cNKpAW0RqBDEBZQA0husRV_O6T0ASAFx72J7iBKYgggb3YDTaCh3M.webp?r=6a6;1997;1 h 37 min;;13+;Un bouillant policier new-yorkais forme avec un agent du gouvernement pragmatique une équipe top secrète dont la mission consiste à surveiller les aliens sur Terre.;;0;Barry Sonnenfeld;Will Smith,Tommy Lee Jones,Linda Fiorentino,Vincent D'Onofrio,Rip Torn,Tony Shalhoub,Siobhan Fallon Hogan,Mike Nussbaum,Jon Gries,Sergio Calderón;Ed Solomon;Films SF,Comédies,Films d'action;;81152992,70125231,81161789,81161626,60036230,70056430,60024059,60010110,70208247,81165134,81309354,60034587,70123711,20559714,215318,215309,80037476,70047101,70097577,80094318,80029196,60004481,70060015;False;3
60002360;Pépites pour vous|SF et fantastique|Blockbusters;Jurassic Park;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS1wnhLvke0z71d7WYxKx-Za4siRfJWhSPCPFcrULXSwmbQswFO6Z7p3V-xyQkJGxGFl8-Xv3vmSjmkR59sfaL9_eU2mOEC1B3M.webp?r=612;1993;2 h 6 min;;13+;Science, sabotage et ADN préhistorique sont au cœur de ce film où les dinosaures clonés d'un parc top secret s'échappent de leur enclos et poursuivent les visiteurs.;;0;Steven Spielberg;Sam Neill,Laura Dern,Jeff Goldblum,Richard Attenborough,Bob Peck,Martin Ferrero,BD Wong,Joseph Mazzello,Ariana Richards,Samuel L. Jackson,Wayne Knight;Michael Crichton,David Koepp;Films SF,Films inspirés de livres,Films d'action;;81044417,60001650,70127226,70178621,81161789,22013422,80993105,70108779,81073022,60010110,81165134,60036256,70099790,20559714,81004278,80237937,80037476,80170280,80093133,80014749,60020549,80091595,80216309;False;3
60003388;Comédies|Films et séries du Royaume-Uni;Snatch;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQscbA1aeEabulTNU-rnJKnGYJCeZpKKWATa6Q8VCniN-da98oAzTkrahl8U847LEBHvGNy_-jUdqp_cDTB2VqxS9ewycHjuyn4.webp?r=349;2000;1 h 42 min;;16+;Deux promoteurs de boxe se retrouvent embarqués dans le vol d'un diamant quand un malfrat accro au jeu et en possession d'une pierre de 84 carats arrive à Londres.;violence;0;Guy Ritchie;Jason Statham,Benicio Del Toro,Dennis Farina,Vinnie Jones,Brad Pitt,Stephen Graham,Rade Serbedzija,Alan Ford,Mike Reid,Robbie Gee,Lennie James,Ewen Bremner,Jason Flemyng;Guy Ritchie;Britannique,Comédies;;80235928,60001650,70143830,60021783,70058024,81161626,81064867,70208247,81458416,81165134,70123711,80015343,80121192,80200487,70153404,80014749,70058008,80200267,70011211,70270408,70136120,70167068,80079256,80142090,80075560,81290742;False;2
60004481;SF et fantastique;Spider-Man;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcn0HsWOFtXyP2gPr5ffQ9ZRXUL49J_2bxkHI39j-_eJ9rB6ir8zk0oFUvRs4o3zszggFHWFEBVDpl9ZAYxO_j6DSJQzvKkj-vA.webp?r=426;2002;2 h 1 min;;13+;Après s'être fait piquer par une araignée génétiquement modifiée, le timide lycéen Peter Parker développe des arachno-pouvoirs et rencontre un nouvel ennemi dangereux.;;0;Sam Raimi;Tobey Maguire,Willem Dafoe,Kirsten Dunst,James Franco,Cliff Robertson,Rosemary Harris,J.K. Simmons,Joe Manganiello,Gerry Becker,Bill Nunn;David Koepp;Films SF,Films d'action;;81044417,60001650,81444051,70178621,81161789,80117445,70056430,81073022,70208247,70021642,70123711,81004278,81030627,80037476,80237937,80241318,80014749,70097577,80013871,80098202,80029196,80216309,60002360;False;1
60010110;Pépites pour vous;Retour vers le futur;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUt4Xdm1C0NTGnTU_wtmQnEIQpooaThcO6fEc0Oxiz4wbNXtnqWNv9k68WC9nlSNFBuV2y9SNFhJjuMMA6-zHn0aAHfSj9mOcFw.webp?r=46c;1985;1 h 56 min;;13+;Après être arrivé en 1955 à bord d'une DeLorean convertie en machine à remonter le temps, Marty McFly fonce pour s'assurer que ses futurs parents tombent amoureux.;;0;Robert Zemeckis;Michael J. Fox,Christopher Lloyd,Lea Thompson,Crispin Glover,Thomas F. Wilson,Claudia Wells,Marc McClure,Wendie Jo Sperber;Robert Zemeckis,Bob Gale;Films pour la famille,Films SF,Aventures en famille,Comédies;Bonne humeur;60001650,70143830,60020828,81161789,60021783,70125231,986399,81165134,81309354,60034587,70123711,81057361,215318,215309,80200487,70153404,81030627,70217910,80037476,80014749,60003016,80094318,80029196,60002360;False;1
60011152;Drames;Le Parrain;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeFGlxbGtg4lTw9OnKov1wOauY5LZ8rq-B5-pQ7Rb2KAI5MoHqv2JgDCydQ9XQFqicZ3dS5JIxgPPUXaI_URrswnaRyUUhYK3_U.webp?r=362;1972;2 h 57 min;;16+;Le héros de guerre Michael Corleone décide de s'impliquer dans les affaires familiales après une tentative d'assassinat visant son père, un puissant mafieux new-yorkais.;violence;0;Francis Ford Coppola;Marlon Brando,Al Pacino,James Caan,Richard Castellano,Robert Duvall,Sterling Hayden,John Marley,Richard Conte,Al Lettieri,Diane Keaton,Abe Vigoda,Talia Shire,Gianni Russo,John Cazale;Francis Ford Coppola,Mario Puzo;Drames,Films inspirés de livres,Drames primés;Violent,Sombre;18907685,1151721,60024942,328438,60024922,70084788,70230640,70189289,81135138,81064867,80207506,80002479,81580045,70143836,70132721,80175798,80025172,268371,81092221,60000417,81577050,693960,60029681,70305903;False;1
60011663;Drames;Le Parrain 2;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTd0bpDBr-IESALxaZXbJqzCLbTtFugGtKvpAWGBnC02hmJqOwA4C8XQgIZWL8oXzzX_Hz0X1tBkOby6B_-aEd8mvQMVZpimyfM.webp?r=966;1974;3 h 22 min;;16+;Michael Corleone agrandit impitoyablement l'empire familial tandis que des flashbacks montrent comment son père Vito est passé d'orphelin sicilien à parrain new-yorkais.;violence;0;Francis Ford Coppola;Al Pacino,Robert Duvall,Diane Keaton,Robert De Niro,John Cazale,Talia Shire,Lee Strasberg,Michael V. Gazzo,G.D. Spradlin,Richard Bright;Francis Ford Coppola,Mario Puzo;Drames,Films inspirés de livres,Drames primés;Violent,Sombre;18907685,80017529,81444051,1151721,60024942,328438,70230640,81064867,80207506,80002479,80176893,81580045,81557402,70143836,80175798,80196149,81397077,81304948,80013871,268371,81092221,81581068,60029681,80190534;False;1
60020686;Comédies|Films jeunesse et famille;Shrek;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYAZDL4-PAeWrFZd9Dzdjas4Gt3dApJQcXCwEO3XmTWRL9nGZb0NwyYtrAQFIy8wBcSj19TN9LgZi08E3eTOTza-drMenfZy-9w.webp?r=981;2001;1 h 30 min;;7+;En mission pour sauver une princesse d'un dragon cracheur de feu, Shrek, l'ogre bourru, fait équipe avec un compagnon improbable : un âne râleur.;;0;Andrew Adamson,Vicky Jenson;Mike Myers,Eddie Murphy,Cameron Diaz,John Lithgow,Vincent Cassel,Conrad Vernon,Chris Miller,Cody Cameron,Simon J. Smith,Christopher Knights,Jim Cummings,Kathleen Freeman,Bobby Block,Michael Galasso;Ted Elliott,Terry Rossio,Joe Stillman,Roger S.H. Schulman;Films pour la famille,Films jeunesse et famille,Aventures en famille,Satires,Comédies;;80233925,70113007,70044595,80002924,80071348,81026605,81475311,70250213,70002007,70267728,70298991,986399,70243449,80200487,60031264,80121840,70033005,70011204,28631029,80048061,70273612,70220028,70109889;False;2
60021103;SF et fantastique;Akira;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUt1VbNw7Ti_xWwMwz0iOgoZZU2d7L858h8BmoDZMq3lfV_cSrc9ZhlnQzwKOF4-3UBh_JHQ2FNkscNpCHNqJoY4YjRJeyqmVNc.webp?r=c59;1988;2 h 4 min;;16+;Dans ce film d'animation tiré de la série de mangas, deux amis d'enfance entraînés dans les bas-fonds de Neo Tokyo luttent pour leur survie.;violence, violence sexuelle;0;Katsuhiro Otomo;Mitsuo Iwata,Nozomu Sasaki,Mami Koyama,Tessho Genda,Hiroshi Otake,Koichi Kitamura,Michihiro Ikemizu,Yuriko Fuchizaki,Masaaki Okura,Taro Arakawa,Takeshi Kusao,Kazuhiro Shinto,Tatsuhiko Nakamura,Fukue Ito,Taro Ishida,Mizuho Suzuki;Katsuhiro Otomo,Izo Hashimoto;Anime SF et fantastique,Anime d'action,Films SF,Japonais,Films d'animation;;60024788,81444051,80243876,81033445,70019060,80174974,81409869,80179831,60023642,81165134,80185760,80115466,28630857,70202899,80001305,70308852,80174608,81054853,80014749,81249833,80098202,81295011,80204451,80995578,80023687,80149259;False;1
60023597;Mondes épiques;MIIB;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYVO33cHAM0Y9nzeu5aCWPoUMFUGWXL-RhO7IVyP5tqyNSp_Dvs1MxSA0uyfedLta9FTbZH_JgSDm1OH2MNNHG5yrPVmaLDw1Yc.webp?r=8a9;2002;1 h 28 min;;13+;Les aliens menacent de nouveau la Terre. L'agent J doit aider son partenaire à retrouver la mémoire et les préparer tous les deux à une mission complètement folle.;;0;Barry Sonnenfeld;Tommy Lee Jones,Will Smith,Rip Torn,Lara Flynn Boyle,Johnny Knoxville,Rosario Dawson,Tony Shalhoub,Patrick Warburton,Jack Kehler,David Cross;Robert Gordon,Barry Fanaro;Films SF,Comédies,Films d'action;Décalé;81152992,60021783,80158583,60010111,81161626,60036230,60024059,60010110,70208247,81309354,70123711,20559714,215309,80037476,70047101,80014749,70097577,81251628,80094318,60020549,80119234,80091595,60004481;False;1
60023619;Thrillers d'action;xXx;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTUSl1QV_7JzQXs8gchz1zx-3gYjllmWG8_qBkvoZ8CTW0s4S00LD8vNeyuP7y9JxqvqpgJ_SkZEHVoTXugNlMBoXyXzzAv-3r8.webp?r=071;2002;2 h 4 min;;13+;Un célèbre amateur de sensations extrêmes considéré intouchable par la police est forcé à coopérer avec le gouvernement pour infiltrer un réseau de criminels russes.;;0;Rob Cohen;Vin Diesel,Asia Argento,Samuel L. Jackson,Marton Csokas,Danny Trejo,Michael Roof,Tom Everett,Richy Müller,William Hope,Werner Daehn;Rich Wilkes;Films d'espionnage,Films d'action;Montée d'adrénaline;70264801,81152992,60020626,81161789,80158583,81161626,70056430,81073022,81227923,70197438,81165134,81171201,684660,70140907,81004278,70065116,80171678,80237937,80013871,80094318,81279324,80098202,81001887,80091595,80216309,80142090;False;1
60023642;Films jeunesse et famille|Anime;Le Voyage de Chihiro;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcSFEGg2pT46sou9Y2hh7iV8AOolFOWg2zMbIGZZwgsK2ESb8HtOMa2ieo7spevH5sDK22AI527ScvLBTdldz7p6AccPndSZDlU.webp?r=cd3;2001;2 h 5 min;;10+;Chihiro s'aventure dans un monde magique où règne une méchante sorcière qui transforme ceux qui lui désobéissent en animaux.;;0;Hayao Miyazaki;Rumi Hiiragi,Miyu Irino,Mari Natsuki,Takashi Naito,Yasuko Sawaguchi,Tatsuya Gashuin,Ryunosuke Kamiki,Yumi Tamai,Yo Oizumi,Bunta Sugawara,Hayashikoba;;Films pour la famille,Films jeunesse et famille,Japonais,Aventures en famille,Films d'animation;;81478031,81316559,70019062,81026605,81214399,60032294,70106454,70028883,81616116,70142405,70216227,60020686,80158156,80200487,70045021,60027393,70019058,81143068,81451264,60027106,70109889;False;2
60024059;Pépites pour vous;Retour vers le futur 3;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTA8pA7gRcVY1bzGN75YbAWNDtAcd2JWlWC4Oog_h1F17EDcUYVGZNIvHuSpGhZX93Sgwv4phpagcaSL0NwxZZfWmcuUcyQv11c.webp?r=5e5;1990;1 h 58 min;;7+;Marty retourne en 1885 pour permettre à Doc Brown d'échapper à une fin prématurée, mais son vieil ami s'est épris d'une institutrice et n'a pas vraiment envie de partir.;;0;Robert Zemeckis;Michael J. Fox,Christopher Lloyd,Mary Steenburgen,Thomas F. Wilson,Lea Thompson,Elisabeth Shue,Matt Clark,Richard Dysart,Pat Buttram,Harry Carey Jr.,Dub Taylor,James Tolkan;Robert Zemeckis,Bob Gale;Films pour la famille,Films jeunesse et famille,Films SF,Aventures en famille,Comédies;Bonne humeur;60023597,60001650,70127226,70218756,81161789,24063311,80158583,81165134,80039517,81309354,60034587,70123711,20559714,215318,215309,80200487,81030627,70217910,80037476,80014749,70097577,60004473,80029196,60002360;False;1
60024922;Pépites pour vous|Drames;8 Mile;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbvPzL7ugE7TAA5FOgXZFEpNObsIMUtIoYo44DTZJkdDjHV0HyGmwetJ9b_WQ5iSPEIP9XtDFay3gJB6oYeZ4VefEpMD54SsUAU.webp?r=410;2002;1 h 50 min;;16+;En 1995 à Détroit, un rappeur talentueux tente de s'imposer sur la scène hip-hop locale. Eminem est à l'affiche de ce drame salué par la critique et inspiré de sa vie.;;0;Curtis Hanson;Eminem,Kim Basinger,Mekhi Phifer,Brittany Murphy,Evan Jones,Omar Benson Miller,De'Angelo Wilson,Eugene Byrd,Taryn Manning,Proof,Michael Shannon,Anthony Mackie;Scott Silver;Musique,Drames,Culture Hip-hop,Drames sociaux;;80096984,70178624,80999009,60024942,328438,80226923,70084788,80216302,81135138,80217669,70119811,80207506,80097391,70143836,70044605,70132721,80015343,60020749,80179190,80242342,80177416,80013871,81092221,60000417,80058397,60029681;False;2
60024942;Pépites pour vous|Drames|Blockbusters;Arrête-moi si tu peux;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXxKC4rpPAV-QT9O9jMBdri5lwkY_YoO2jAOVgHyL74oK74pS6qtoPncDULH2atSvUcUFwOn2thhWRYwzsMAVrNkf9feQ3Hsq4E.webp?r=0f4;2002;2 h 21 min;;13+;Un agent du FBI s'est donné pour mission de mettre un escroc rusé, Frank Abagnale Jr., en prison. Frank, quant à lui, se délecte de ce jeu du chat et de la souris.;;0;Steven Spielberg;Leonardo DiCaprio,Tom Hanks,Christopher Walken,Martin Sheen,Nathalie Baye,Amy Adams,James Brolin,Brian Howe,Frank John Hughes,Steve Eastin;Jeff Nathanson;Films policiers,Drames,Films inspirés de livres,Films inspirés de faits réels,Drames primés;;18907685,81058432,60011152,1151721,60024922,70084788,70230640,70189289,81064867,70119811,80207506,81252357,70044605,70132721,80015343,80121192,60011663,70243460,80013871,70243453,60000417,70201437,81092221,80101899,60029681,70305903;False;3
60026139;Pépites pour vous;Les larmes du soleil;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeKg2pXU74BVQgM43Sys7PlQPq5XCYWPebJhg42_K9_TqqfzNBE4HxjZqUWQfT-3cG7H6QqmGYDnUZODUAqCgMnst3AwcEw-koc.webp?r=622;2003;2 h 1 min;;16+;Dans un Nigeria en proie à un coup d'État sanglant, une équipe de Navy Seals est envoyée dans la jungle pour la sauver, mais Dr Kendricks ne quittera pas ses patients.;violence, violence sexuelle;0;Antoine Fuqua;Bruce Willis,Monica Bellucci,Cole Hauser,Eamonn Walker,Johnny Messner,Nick Chinlund,Charles Ingram,Paul Francis,Chad Smith,Tom Skerritt,Malick Bowens,Awaovieyi Agie;Alex Lasker,Patrick Cirillo;Films sur l'armée,Films d'action;;70266110,70305907,80017529,328438,80067930,81152992,80118916,80170988,80220426,80230399,70056430,81280035,81073022,80207506,80044545,70056440,81165134,70208104,80237937,80013871,81041495,81279324,80098202,70079583,70020509,80190534;False;1
