ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
80200571;Inspiré de crimes réels;The Highwaymen;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABX9A9INunhc-x4_LcDvbRiL4IGLWG5hM7wQCBmNoRLV4BaFDFiYJHCPN4bhzlMGU_yFVrdxwpsbAlF1VR3ggRL_f4u_emdeBf4aTi5f0fjDDVr1eH4g5izbFRyDYytQKFW8C.jpg?r=a7d;2019;2 h 12 min;;16+;Dans ce drame policier inspiré de faits réels, deux anciens Texas Rangers inflexibles ont une mission : traquer et abattre les célèbres criminels Bonnie et Clyde.;;0;John Lee Hancock;Kevin Costner,Woody Harrelson,Kathy Bates,John Carroll Lynch,Thomas Mann,Kim Dickens,W. Earl Brown,William Sadler;John Fusco;Films policiers,Drames,Films d'époque,Films inspirés de faits réels;Sombre,Suspense;60011152,80200267,80190859,81210670,80101899,80097141,81115160,81397077,81211846,60001044,81603987,81260280,81127997,80175798,80002479,80986885,81077494,60011663,80182016,81557402,80121192,70111323,81167887,1151721,80017529,80210920;True;1
80200575;Séries d'Asie de l'Est|Films et séries d'Asie de l'Est|Séries d'action et d'aventure|Films et séries d'Asie|Les trouvailles du jour pour vous|Séries à regarder sans modération|Séries SF et fantastique à suspense;Alice in Borderland;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQiAZh-kUsfhvTz-LUZFyZ9bWEP7LAE7VN7KtRRH3ImZa0ocYqzJzPRgjpGRQTyz1-_sOUTjOWRDskhLjhCzwGieYfAABZZuTjonnoEVcHCPag3on-jB-cUPNnCxDUPQK8D2.jpg?r=400;2022;2 Saisons;Recommandé à 82 %;16+;Un gamer paumé et ses deux amis se retrouvent dans un Tokyo parallèle, où ils sont contraints de participer à une série de jeux sadiques pour survivre.;violence, violence sexuelle, suicide;0;;Kento Yamazaki,Tao Tsuchiya,Nijiro Murakami,Yuki Morinaga,Keita Machida,Ayaka Miyoshi,Dori Sakurada,Aya Asahina,Shuntaro Yanagi,Yutaro Watanabe,Ayame Misaki,Mizuki Yoshida,Tsuyoshi Abe,Nobuaki Kaneko,Sho Aoyagi,Riisa Naka,Tomohisa Yamashita,Yuri Tsunematsu,Hayato Isomura,Kai Inowaki,Katsuya Maiguma,Honami Sato;;Japonais,Séries SF,Séries d'action et d'aventure,Thrillers TV,Séries inspirées de mangas;Sombre,Suspense;81397558,80115466,80991754,81043571,81040344,80052713,80183051;True;7
80200942;LGBTQ+ Stories|Séries incontournables|Thrillers primés (TV)|Sous le sceau du secret|Les trouvailles du jour pour vous|Seulement sur Netflix|Séries en espagnol à regarder sans modération|Séries à regarder sans modération;Élite;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb0ZuXWRIfdeoZE8y-HEjB1pfTzVE1BpemMVYjI3Plawc2fQoecZMO_dVG81XfqSRJcokrDcuW1kjb-aTQ5CO8oJumIiqLflzuzgHBbs1G5IDNNZL7wOgfkPbReiDyHgVZwS.jpg?r=5c9|occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbDXkfZR2TmfKYALN8T0BQK6nxaPwEAcjEfz-HlExui9R6E5oOmDVoxdL5aBjFAp64GXH4BhrfhUuTe5sSMh1vn2lItJQ9PG5d_pes-4U2in69jqrO0xV9Cqfib8KBnTYsUM.jpg?r=d29;2022;6 Saisons;Recommandé à 86 %;16+;Lorsque trois ados issus de la classe ouvrière accèdent à une école élitiste d'Espagne, le fossé qui les sépare des élèves fortunés conduit à la pire des tragédies.;sexe, drogue, violence sexuelle;0;;Itzan Escamilla,Miguel Bernardeau,Danna Paola,Arón Piper,Omar Ayuso,Claudia Salas,Georgina Amorós,Álvaro Rico,Ester Expósito,Manu Ríos,Carla Díaz,Martina Cariddi,Mina El Hammani,Jorge López,María Pedraza,Miguel Herrán,Jaime Lorente,Leïti Sène,Sergio Momo,Pol Granch,Diego Martín,Valentina Zenere,André Lamoglia,Carloto Cotta,Andrés Velencoso,Carmen Arrufat,Álex Pastrana,Álvaro de Juana,Ander Puig,Adam Nourou,Ana Bokesa,Guillermo Campra,Ignacio Carrascal,Marc Bonnin;;Espagnol,Séries pour ados,Séries d'intrigue,Thrillers TV;Suspense;80197526,81324724,81059939,81210762,80211686,81438166,81001036,81017308,80212986,80211634,81476183,81342553,80169498,80197989,81459931,81304948,81495803,81021245,81033243,81033361,80117470,80133311,80241318,80179190;True;8
80201590;Séries dramatiques US|Feuilletons dramatiques US;Spinning Out;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABarm3Lj6gYldHkKc9k3VLGBmu5rUHhBHD2anaGVGJafm6ln0-Er4pJ7DSU9-oIzm5b0a8M5Gvn9-7kO077fxehLtIdGLqAbKb-tyJ8WGScncgfyzMeNHtCn9zzPExBMj7ktG.jpg?r=232;2020;10 Épisodes;;13+;Une jeune patineuse artistique, futur espoir des J.O., se débat entre amour, famille et troubles mentaux quand elle voit son rêve de victoire risquer de lui échapper.;;0;;Kaya Scodelario,January Jones,Will Kemp,Willow Shields,Evan Roderick,David James Elliott,Sarah Wright Olsen,Svetlana Efremova,Amanda Zhou,Mitchell Edwards,Kaitlyn Leeb,Johnny Weir;;Séries dramatiques,Séries US;Émotion;81324724,81210762,81140282,80211686,81017308,81002685,80212986,70140438,81476183,80996811,81422413,80239866,81068916,81166770,81459931,81304948,81495803,81043665,80187107,80994878,80243706,80202258,80232398,81580045,80241318,81032078;True;2
80202133;Séries SF US|Séries SF et fantastique à suspense|Séries SF et fantastique surnaturelles|Séries surnaturelles;Nightflyers;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTMcjxTPnh1vvSrx2E0OAla5j60X4MWdEspARwGXk1gIEMmKSBAXjv60Mmed-9Xzvtpt5kpToTdz2qqKGq8zodVvDPFShoP48n1TZ9WvpCOyE4pd-f-dyM9L-8_izF6R9LxO.jpg?r=64f;2018;10 Épisodes;;16+;Alors que le sort de l'humanité est en jeu, un groupe de scientifiques et un puissant télépathe s'aventurent dans l'espace à bord d'un vaisseau aux mille secrets.;violence;0;;Eoin Macken,David Ajala,Jodie Turner-Smith,Angus Sampson,Sam Strike,Maya Eshet,Brían F. O'Byrne,Gretchen Mol,Miranda Raison;;Séries SF,Séries inspirées de livres,Séries US,Séries d'épouvante;Effrayant,Sombre;80104198,80100172,80154610,80097140,80174608,80236236,80222802,80158764,80105699,80996532,81321986,81094067,80238357,80993062,81195027,81002769,81008221,81186862,70264888,80214512,80134431,80025744,81098012,80177458,80135414,80241318;True;4
80202258;Séries dramatiques US;Northern Rescue;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTVn7cPa40IuMgXy20q1UCnRhmtWsPOCqA0uAcApaabsRuZCzMuhoK9sJjtqs6vJWqNfzj6naAIn4qbkxaXyJ86zYkok3ampjOIaaUcl6YySwjPGy0zdio5DGl1Ydd4uHKPn.jpg?r=823;2019;10 Épisodes;;13+;Après la mort soudaine de sa femme, John West, chef d'opérations de sauvetage, retourne vivre dans sa ville d'origine de Turtle Island Bay avec ses trois enfants.;;0;;William Baldwin,Kathleen Robertson,Spencer MacPherson,Taylor Thorne,Amalia Williamson,Michelle Nolden,Peter MacNeill,Natalie Lisinska;;Séries dramatiques,Séries US;Doux-amer,Émotion;81140282,81017308,81476183,80212986,81025696,80239866,81498303,81233755,81397077,80240027,80140955,81166770,81304948,81495803,80201590,81303831,80994340,80113647,80232398,80236318,81580045,80210920,80241318,81288983,80179190,81562449;True;1
80202283;Inspiré de crimes réels|Documentaires;I AM A KILLER;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABe9t8gyR5B_Z6CGHbLQpRj85SMAWgNAk0Nvv5EUrzd-nKqBWTLw-ggCpiwzMpdjDSfjWzgrXbObXRB1r0MpowHndXVnEywfFv5WkAVQSEZ25-CpQSKVcpWYsp3Vhr9Lj0RVF.jpg?r=47f;2022;4 Saisons;Recommandé à 58 %;16+;Dans cette série documentaire, des meurtriers détenus dans le couloir de la mort font le récit de leurs crimes.;drogue, références à des violences sexuelles, références à des violences familiales;0;;;;Britannique,Séries documentaires,Documentaires inspirés de crimes réels;Sombre;81410405,81380540,81512108,81031682,81290894,81555750,81288561,81026055,81405883,80116922,81436777,80217818,81264650,80991050,81025701,81576846,81353946,81130130,80161702,81298614,81087537,81173345,81212487,81300060,81097791;True;2
80202462;Séries dramatiques US|Héros et héroïnes noirs;Self Made : D'après la vie de Madam C.J. Walker;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRb335XeVmmIU3JBy2n0upnUTC7QVNPjun2uK8U5TI-7riCNDN-I1JWBGxr-PNiVe1oR8v8DGc2kJNkON8eSW_j9R_Y1O0oZNAJwaxqzuzDAv5zHztk6ptON0YgwYFuxOIv6.jpg?r=f01;2020;Mini-série;;13+;Après avoir bâti un véritable empire de la beauté, une blanchisseuse sans le sou devient la première femme noire millionnaire de l'Histoire. D'après des faits réels.;;0;;Octavia Spencer,Tiffany Haddish,Carmen Ejogo,Blair Underwood,Garrett Morris,Kevin Carroll;;Séries dramatiques,Séries US;Émotion;81324724,80234304,81248111,81476183,80244479,80239866,81435227,80140955,81008305,81414644,81166770,81304948,81127902,80175694,80200047,80245103,81403766,81408600,80232398,80189630,81100780,70045283,81571934,80210920,80241318,80200549;True;2
80203144;Héros et héroïnes noirs|Documentaires;The Last Dance;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQTQ9rQ6CaqlELMxGELtzndgm5xcPPXOVAJDbqR7ICLOy9J4HqsGYiV0qmSEqtv2IV3sc7zmhLa8sFTftyQUnut87uBIZJ0qo58kGc_8OBcjdBjfyy0Yg96iYBXN_JoZBpGt.jpg?r=b56;2020;10 Épisodes;Recommandé à 78 %;10+;Ce docu-série regorgeant d'images inédites de l'inoubliable saison de basket 1997-1998 retrace l'avènement de Michael Jordan et des Chicago Bulls dans les années 1990.;;0;;Michael Jordan,Scottie Pippen,Dennis Rodman;;Séries documentaires,Docus société et culture,Séries US;Bonne humeur;81580687,81046796,81025735,81380540,81274937,81046613,81231181,81410436,80244479,81026440,80164752,81483353,80204890,81452996,81644531,81500204,81408988,81074673,80245353,81005126,81386989,81026443,80091742,81569920,80202829,81580822,81026439,80133922;True;2
80204451;Anime;BAKI;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABY50IxXrttAF4WMjcWbRxXKYploHL_vkdcV3TtRc7XVHU0euU1U6obNB7Y6_0zgqSv0-eCyOsmIl-9LDRO0F23q64g22j9l7g8saPRjxAD1IDLVkFakvYfkkuHA-uHx_Fd3g.jpg?r=37b;2020;3 Parties;Recommandé à 81 %;16+;Alors que le champion d'arts martiaux Baki Hanma s'entraîne pour surpasser son père, un combattant légendaire, cinq féroces condamnés à mort viennent l'affronter à Tokyo.;violence, sexe;0;;Nobunaga Shimazaki,Akio Otsuka,Takayuki Sugo,Bin Shimada,Rikiya Koyama,Takuya Eguchi,Banjo Ginga,Takehito Koyasu,Kenjiro Tsuda,Chafurin,Issei Futamata,Mugihito,Yoshihisa Kawahara,Sora Amamiya,Toru Furuya,Hochu Otsuka,Soichiro Hoshi,Shozo Iizuka,Ryusei Nakao;;Anime d'action,Japonais,Séries d'animation japonaise,Anime sportifs,Séries inspirées de mangas;Violent;81364944,80992228,80174608,81261669,81177634,80050063,81499847,81397077,80231373,81050064,81001988,81002441,81302750,81281582,80175351,81186862,81228573,80174974,80179831,80095241,81054853,81281579,81043571,81239555;True;1
80204465;Thrillers d'action;Project Power;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbU-zUC-0hGR9iHRwDlSr58_rs90N7jDxDJSNvcIRJYI8IANamI0wLv2ShoAZtOOvBPjvTB7d7DkarTaJp0Q5zvLQ4lBDtjMX9bHIAkX4AcPsZqxVIZ26OXUL5xXQYnbsVa4.jpg?r=39e;2020;1 h 53 min;;16+;Un ex-soldat, une ado et un flic cherchant d'où vient la dangereuse pilule qui donne des super-pouvoirs temporaires font équipe à La Nouvelle-Orléans.;violence;0;Henry Joost,Ariel Schulman;Jamie Foxx,Joseph Gordon-Levitt,Dominique Fishback,Rodrigo Santoro,Courtney B. Vance,Amy Landecker,Machine Gun Kelly,Tait Fletcher,Allen Maldonado,Andrene Ward-Hammond;Mattson Tomlin;Films SF,Films policiers,Policiers d'action,Films d'action;Montée d'adrénaline;80200961,80218306,81074110,81397077,81251628,81001887,81171201,80097391,81058613,81046394,80232655,81186049,81161626,80098200,80119234,80230399,81194641,81453003,81277430,80192187,81160697,81005492,81309354,81038963,81557402,80198975;True;1
80204890;Les trouvailles du jour pour vous|Documentaires;Formula 1 : Pilotes de leur destin;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc1nQZrz0y2wUlN9yBftToKCUa8egLcIBRF58RWq68nVuMA9KjDj1mKgk1FLujiJ8CVhHXr-HpH9j0ai4HzmIK_NL8R3xn5Zwrr7YpyHexPWsGsvALBssJi9_IGnuJYsCBQh.jpg?r=fc4;2023;5 Saisons;Recommandé à 92 %;13+;Pilotes, directeurs ou propriétaires d'écuries… Qu'ils soient sur le circuit ou dans le paddock, ils sont prêts à tout et vivent la saison de Formule 1 à 300 à l'heure.;;0;;;;Britannique,Séries documentaires;;81307163,81580687,81590934,81231181,81586873,81211003,81111324,80164752,81483353,81519789,81464765,81446626,81350117,81466159,81644531,81452996,81500204,81641996,81272421,81005126,81244037,80203144,81386989,81569920,80227556,81408992,81580822,81243961,80133922;True;2
80205594;Séries surnaturelles|Séries en espagnol à regarder sans modération;La Frontière verte;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABccVFbRNtuvusxqtLO5fEt7i884yRSqCztbFs2wzhQAml5zj3Bu5JYxOxS2FAZwVygO_R8DrmNsmUetNpbF4msptjxcWk3x23JDDfCayl54hSW196DeX79kzcR2fFm-zbyk4.jpg?r=a67;2019;Mini-série;;16+;Quand son enquête sur quatre féminicides entraîne une jeune détective de Bogotá au fond de la jungle, elle y découvre la magie, le mal... et même ses propres origines.;;0;;Juana del Río,Ángela Cano,Miguel Dionisio Ramos,Nelson Camayo,Bruno Clairefond,Marcela Mar,Andrés Crespo,John Narváez,Edwin Morales,Karla López,Antonio Bolívar;;Colombien,Séries policières,Thrillers TV;Suspense;80100172,80174608,81338873,81137088,60029681,81630495,80238711,80994596,81437215,81133094,81343748,81495803,81261170,80233215,60026139,81166747,80244780,80099204,81312457,80133042,80196789,80221210,81494917,80025172,81033361,81025403,80240691;True;2
80205595;Séries en espagnol à regarder sans modération;L'éternelle sorcière;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcmmOJtUB2oLblqPIG8X5jG6nYBuLRoP_XgPU6p55M3I4jLPPStt1y48-6GKeSfL5_qxwfbEFv-mT9QKHse-6h5HG65Hnc7ro6zWCmC5CzULOsFxQgVnig598dHtK4ChsjHx.jpg?r=244;2019;2 Saisons;;13+;Une jeune sorcière du 17e siècle voyageant dans le futur pour sauver l'élu de son cœur se retrouve confrontée à la modernité et à un puissant ennemi.;;0;;Angely Gaviria,Óscar Casas,Sofía Araujo,Dylan Fuentes,Sebastián Eslava,Laura Archbold,Sebastián Osorio,Carlos Quintero,Valeria Emiliani,Junior González Ortiz,Dubán Prado,Paula Galindo,Luis Fernando Hoyos,Verónica Orozco,Lenard Vanderaa;;Colombien,Séries inspirées de livres,Séries pour ados,Séries comiques,Séries fantastiques;Émotion;81324724,81231974,80217517,80220679,81476183,80212986,80199393,81150303,80084447,81221380,81304948,80241239,80238357,80242724,80244780,80130521,80223989,80196382,81258637,80057918,81335124,80218885,80236319,80241318,80189685,81213653;True;1
80206099;À regarder en un week-end|Inspiré de crimes réels|Séries inspirées de faits réels;Le Serpent;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTYVQgCUSc0kemG-Djx_uaLsUQtL41mamcCwSI7QlewRhKvEdAe7KyM_puIbKwnV_jqvLHFTryzYobj68EXhtlENk1VYyoZpNSxWAuCQ3zOa1R9uZdZisj4vktMEedMy-QpZ.jpg?r=34e;2021;Mini-série;Recommandé à 55 %;16+;Dans les années 1970, l'impitoyable tueur Charles Sobhraj traque les touristes occidentaux qui font la route en Asie du Sud. Inspiré de terrifiants faits réels.;sexe, langage grossier;0;;Tahar Rahim,Jenna Coleman,Billy Howle,Ellie Bamber,Amesh Edireweera,Tim McInnerny,Damon Herriman;;Britannique,Thrillers TV,Séries inspirées de faits réels;Sombre,Suspense;81396545,80212986,81233755,81332052,81113742,81008305,81603987,80241855,81417796,81380441,80991754,81495803,81028570,81287562,81015514,80114855,80244630,80025172,81092221,81481808,80153467,81382174,80210920,81473355,80241318,80200549;True;3
80207033;Séries SF US;Cowboy Bebop;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQEOyTpX3GDvodg7Lny5JUysC4WCUpwPql9QDntA10qfUm8wOE8nJxjPiH1rm-kzb97UwQ0SqCUP2quNXbShrLSpqaneIOaLjnTDvazkbBV5iwsOpVGdL-MwNyjtGvXWqiQ2.jpg?r=ae4;2021;10 Épisodes;;16+;Spike, Jet et Faye sont des chasseurs de primes toujours stylés… et fauchés qui parcourent le système solaire pour trouver des missions, et échapper au passé de Spike.;violence;0;;John Cho,Mustafa Shakir,Daniella Pineda,Elena Satine,Alex Hassell,Tamara Tunie,Mason Alexander Park,Geoff Stults,Rachel House;;Musique,Séries SF,Séries d'action et d'aventure,Séries US;Insolite;80104198,81435684,80097140,80174608,80186863,80236236,81397077,80218200,81037868,81094067,81195027,80119426,70202899,60021103,81077494,81418302,80149259,81186862,80095241,81054853,80236319,81001991,81557402,70308852,80189685;True;1
80207506;Inspiré de crimes réels;La Voie de la justice;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABe09HSBtJvNgv_J-oz9IycG51VNwsfr3woOFJU6pA2XB4HP18CRRdSCrOLHuiNOopBdrKQNi-k-YwAJU3irLfdwaf2RNYmArJ-c35N7yVVhg-_1W6BYc50wNWJwJER9Dt5QCoJwdqGP_gbRLjt1GJ_S2mhiH1I6IjL8.webp?r=1e4;2019;2 h 17 min;;13+;Un jeune avocat idéaliste et talentueux se rend en Alabama pour défendre et donner une chance à des condamnés à mort. Une histoire inspirée de faits réels.;;1;Destin Daniel Cretton;Michael B. Jordan,Jamie Foxx,Brie Larson,Rob Morgan,Tim Blake Nelson,Rafe Spall,O'Shea Jackson Jr.,Karan Kendrick;Destin Daniel Cretton,Andrew Lanham;Drames,Films inspirés de livres,Films inspirés de faits réels,Drames sociaux,Drames primés;;80212986,81476183,81233755,81397077,80097391,81211846,70189304,81691686,81603987,80190534,81121351,80202075,81304948,81495803,81581068,60011663,81481477,81557402,81092221,80017529,81457437,80133311,81580045,80210920,81478537,80241318;False;1
80209129;Séries SF et fantastique surnaturelles;The School Nurse Files;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeXBfaBGcWa_-bPi3Vq7zDy8JJyBRc2T0PJs1rRCPAPZAKVnYkeU5kRC4yyG5pL-mP5kOUQ4Qx2tW7F6hLOCnXamvn0UdEsOvuP14fDmwNUWvE1LMb_3LaU40MAaqZ6-r_z7.jpg?r=6c3;2020;6 Épisodes;;13+;Armée d'un sabre lumineux, une infirmière au don inhabituel sonde les recoins obscurs d'un lycée pour protéger les élèves contre des monstres qu'elle est la seule à voir.;;0;;Jung Yu-mi,Nam Joo-hyuk;;Coréen,Séries inspirées de livres,Séries fantastiques;Décalé;81324724,81237994,81517188,81518991,81264882,81260283,81087762,80990381,81008021,81669775,81061734,81312802,80214405,80990668,81365087,81503460,81519223,81087764,81517168,81682438,81280917,81016276,81290293,81397558,81323551,80188662;True;1
80209184;Séries surnaturelles|Films d'époque internationaux|Films d'époque;Freud;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcX53MCM3v2M9hEKKpRJQq9b0LIKk5ULE2lXJXyTn3tVJxiO-Ybeaa7nPL88iCPFwac0O9D5eVsLDNAfOuyv2gKUzNzJ2pKnPX4godWgsE3eEF_aJyijeNq7qL-CuXgwpSDy.jpg?r=d39;2020;8 Épisodes;;16+;Déterminé à se faire un nom dans la Vienne du XIXe siècle, le jeune Sigmund Freud fait équipe avec une voyante et un inspecteur pour résoudre des meurtres sanglants.;violence, drogue, violence sexuelle, automutilation;0;;Robert Finster,Ella Rumpf,Georg Friedrich,Christoph Krutzler,Brigitte Kren,Anja Kling,Philipp Hochmair;;Autrichien,Séries d'intrigue,Films d'époque,Séries policières,Thrillers TV;Sombre,Suspense;81252980,80212986,81476183,81233755,81397077,81476441,81414644,80200596,81304948,81495803,81498384,81478642,81205314,80002479,81090319,81222923,81557402,80991848,70285581,80232398,70305883,80017529,80119411,81580045,80175352,80241318;True;3
80210920;Thrillers d'action|Les trouvailles du jour pour vous;The Mother;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdKlp86s3FqhJkIcDgb_EU7RY_3c2Uv5BAMioLybOl0B0qCDz-iMJIxudm2a9VnKTAi4_6UucY-vNBUtd_eVM6yGy0ntbMhAWG_z1UDq_qcYoUEbwngH9qazed8nM_DQ6Dbh.jpg?r=d13;2023;1 h 57 min;Recommandé à 89 %;16+;Une tueuse à gages formée par l'armée sort de sa clandestinité pour protéger sa fille, qu'elle n'a jamais connue, contre des criminels impitoyables réclamant vengeance.;violence;0;Niki Caro;Jennifer Lopez,Joseph Fiennes,Gael García Bernal,Lucy Paez,Omari Hardwick,Paul Raci,Jesse Garcia,Yvonne Senat Jones,Edie Falco;Misha Green,Andrea Berloff,Peter Craig;Films d'action;Suspense;81324724,60022967,81370440,81476183,80212986,81233755,81486213,81397077,81459281,81603987,80190534,81483306,81304948,81495803,81261170,81195027,81450827,81581068,81576597,81408600,81481477,81481808,81457437,81580045,81557402,80241318;True;3
80211136;Thrillers primés (TV);Secret City;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS_l5AMk4lgyTgzOdXdedOq1NCjVK_EYUDEZUg1RboRzceLBhoN3REJyX6WyNPUPltNQAJNSr2y_Q9tl_NL_dorpuzTD_Py4sEfMMf3us6hYMqFyUIHGKBIO01XgKV-ljT2_.jpg?r=8d5;2016;2 Saisons;;13+;Une investigatrice obstinée tente de faire la lumière sur les arcanes du pouvoir politique australien, en dépit des menaces qui pèsent sur sa vie et sa carrière.;;0;;Anna Torv,Jacki Weaver,Dan Wyllie,Alex Dimitriades,Damon Herriman,Mekhi Phifer,Eugenia Yuan,Matt Zeremes,Alan Dale,Danielle Cormack,Laura Gordon,Rob Collins,Don Hany,Justin Smith;;Séries politiques,Australien,Séries inspirées de livres,Séries d'intrigue,Thrillers TV;Cérébral,Sombre,Suspense;81396545,81476183,80212986,70178217,81233755,81397077,81045829,81417796,81495803,80195198,81303831,81450827,80185171,80113647,81015514,80235864,80114855,80195522,81557402,81332635,81481808,80205626,81580045,80210920,80241318,81288983;True;2
80211563;Séries dramatiques US|Feuilletons dramatiques US;Les Chroniques de San Francisco;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTqmVdhoVkMFLNFLFEGfoq8ZbbwR1jfBg0i1q_o3n3mRUx5Tne9rrZV1MjUJhFRoves8nzGfndfH9IgHtwjaylpAaJ-bAiX4I4NfhSuoZUJPGzrbUzv06_8axNmNcR7axQ7N.jpg?r=dc9;2019;Mini-série;;16+;De retour à San Francisco après une longue absence, Mary Ann Singleton retrouve les résidents hauts en couleur du 28 Barbary Lane.;;3;;Laura Linney,Elliot Page,Olympia Dukakis,Paul Gross,Murray Bartlett,Barbara Garrick,Charlie Barnett,Garcia,May Hong,Jen Richards,Victor Garber,Ashley Park,Christopher Larkin,Zosia Mamet,Molly Ringwald,Daniela Vega,Michelle Buteau;;Séries dramatiques,Séries inspirées de livres,Séries US;Intimiste;80197526,81059939,81210762,80211686,81017308,80212986,81287844,81476183,81000365,81342553,80239866,80169498,81050532,81304948,81495803,81029148,80994340,81167980,80245103,81498294,81088617,80168189,80117470,81580045,80241318,81288983,81562449;True;3
80211572;Sous le sceau du secret|Séries en espagnol à regarder sans modération;Monarca;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQpyzsev3grL_LpAPIGE0zCkIQUk63-iuN4bAhB680wWSJ04EUjoeWPZ6UvZc7_9stRDJ4dC7fOrskdKchahya9LD_mnfN7nhNoyF0I3u94eJi1YCvfpnKphyLuk3p3Ebt_Y.jpg?r=cff|occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW7Qxaprw97qcsacCz74YBQEC6_lE2joilh9WUFjZJqnBC-PIeFyxk11XJzBEce_YJWcWM1yhmvRQ02dHSdw4Fp6ds64uckO9DsNnu88fHytnElew8F-TSVg_WoMkSQytR58.jpg?r=ca5;2021;2 Saisons;;16+;Après 20 ans d'absence, Ana María rentre au Mexique pour reprendre les rênes de l'empire familial qui menace de s'effondrer sous le poids de la corruption et des secrets.;violence, drogue, violence sexuelle;0;;Irene Azuela,Juan Manuel Bernal,Osvaldo Benavides,Rosa María Bianchi,Alejandro de la Madrid,Fernanda Castillo,James Hyde,Sophie Gómez,Luis Rábago,Carla Adell,Regina Pavón,Dalí González,Alejandro de Hoyos Parera,José Manuel Rincón,Mabel Cadena,Daniel Ducoing,Marcus Ornellas,Mario Loría,Daniela Schmidt,Ramón Medína,Gabriela de la Garza,Antonio de la Vega;;Séries dramatiques,Mexicain,Séries dramatiques sociales;;80241001,80212986,81476183,81590491,81233755,81397077,80081537,80997085,81304948,81495803,81261170,81317562,81410976,81166747,80210920,81167761,81478080,81408600,81211710,80066429,81494917,81098497,81580045,81557402,80241318,81288983;True;4
