ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
81044719;À regarder en un week-end;The Circle Game;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW5kS7QPJHqmkAt1hvxYVarMuy0DJq7NGYj1VnHsPFlw-XIb_08_UmK9-B-3k5Z5UxK2fXUgwtBJAvJftthFwcSuZ3aoRPl_t6sb2T0bP_-_7h0UkaVEsCJFXDwKAwx7LJaZ.jpg?r=884;2020;12 Épisodes;;10+;La stratégie compte dans ce jeu inspiré des réseaux sociaux où les joueurs tentent d'accroître leur popularité et d'éliminer la concurrence, avec 100 000 euros à la clé.;;0;;;;Français,Téléréalité avec concours,Téléréalité;;81436209,81275686,80216665,81417726,81307095,81474612,81480322,81347577,80213322,81032737,81587446,81394999,81598495,81006858,81582706,81497817,81333845,81642255,81444148,81026300,81286686,81504299,81310218,81326202,81127121;True;1
81045007;Pépites pour vous;La Sagesse de la pieuvre;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYSD5zI-ToSpQtIbbBtibGM5pJwi63H-fuG_RUuskhNRd0K5jL9B3wxRhrL0v5yyc2UGJ6sYPnBw95rx5MwOIXYmA1BS5u9eA7KEn-QERVsBBHg1__0VHo7ymYTD-6kJjP0I.jpg?r=6f0;2020;1 h 25 min;Recommandé à 55 %;TOUS PUBLICS;Une amitié inattendue se noue entre un réalisateur et une pieuvre qui vit dans une forêt de kelp sud-africaine et partage avec lui les mystères de son monde.;;0;Pippa Ehrlich,James Reed;;;Films jeunesse et famille,Sud-africain,Films documentaires,Documentaires nature et écologie,Docus sciences et nature;Enquête,Émotion;81408975,81318943,80216393,81311783,81447086,81341781,81312835,81145024,81082225,81183477,80168188,80165247,81004151,81500204,81170676,70267802,81014008,81328829,81086133,81353947,80186796,80049832,81276049,81036559,80218938,81243961;True;1
81045305;Héros et héroïnes noirs;The Noel Diary;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABapoayvXzlBZNbQcD0JzHOTgMXu0iKB9OeE7tgQ9wxJHAFG6fa4ih2SBshApTXw1leBh0SFwcLqYDqWYx-mlnTBVmxXV1gN7qeoIufvDe-kpnpUq16_y8NqXUXbTfvUuqN2e.jpg?r=46a;2022;1 h 40 min;;7+;Noël. En vidant sa maison d'enfance, un écrivain rencontre une femme à la recherche de sa mère. Un vieux journal intime rouvrira-t-il les portes du passé, et des cœurs ?;;0;Charles Shyer;Justin Hartley,Barrett Doss,Essence Atkins,Bonnie Bedelia,James Remar;Charles Shyer,Rebecca Connor,David Golden;Drames,Films romantiques,Films inspirés de livres;Attachant,Romantique;81416312,81304917,70058017,81476441,81148358,81241465,80160759,81344378,81041317,80241318,70045854,81609506,81034553,80177441,81088159,80242926,81275215,80231468,81609503,81457437,81026181,81609502,81580045,80224055,81086631,81026186;True;1
81046613;Pépites pour vous|Séries US|Héros et héroïnes noirs;Last Chance U: Basketball;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTcphHEARMRY4X7DO7F8Nl-JbLjuYtuz0PaBRtYVXWPyyy29Hv4AFlij65Sw6LqVHvntkxa8fCeQYleYcCe_lfBp1LQ2YiIm6hDYF1pWSh9mPwS3yQPNhc4fqnv3B5v5sVrV.jpg?r=933;2022;2 Saisons;Recommandé à 56 %;13+;"""Last Chance U"" se pose dans les quartiers est de Los Angeles où un coach de basket aux convictions fortes aide de jeunes athlètes à réaliser leur potentiel.";;0;;;;Séries documentaires,Docus société et culture,Séries US;Intimiste;81410405,81580687,81046796,81025735,81274937,81231181,80244479,81026440,80164752,80204890,81464765,80207046,81644531,81452996,81015566,81408988,81074673,80245353,81005126,80203144,81386989,81026443,81039393,81569920,81026439;True;4
81050106;Pépites pour vous;Terra Willy : Planète inconnue;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdSCC41Dls1rDTohZQbZ2s6gMzO9oXQaT85kTVbaLu2OxHzQ9I_BdfWbWoenSupdyc2ZMfFgLCYG5i5wsTqbpl2OY5sHvvK1CZE.webp?r=777;2019;1 h 25 min;Recommandé à 71 %;7+;Sur une planète lointaine, un petit aventurier doit compter sur l'aide de son ami robot pour échapper à toutes sortes de créatures colorées et retrouver sa famille.;;0;Eric Tosti;Landen Beattie,Jason Anthony,Keith Silverstein;David Alaux;Films jeunesse et famille,Films d'animation;;70181623,81349324,80204447,81267965,70305922,80992263,81199052,70109889,70250213,81002813,80121839,80233925,70269568,81153694,81487903,70084792,81399614,70243449,80214236,80172283,81018682,70220028,80234520,80121840,80988892,70267728;False;1
81053303;Animation pour adultes|À regarder en une soirée;Entergalactic;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUgL0uWxIs2G5wE5Gxx-XdSWyOSA8wapaScnYsHVNR17fV2QVFxMGkt2c8cVF8UuJ1z2b6sXykTMBeOwtfL8ai8XHxW5x0Jd2I23qiu15CXGuZxFbrTde3-Nh3cxPg0KNRjj.jpg?r=901;2022;1 h 32 min;;13+;Artiste ambitieux, Jabari tente de trouver l'équilibre entre réussite professionnelle et amour quand, enfin dans l'appartement de ses rêves, il s'éprend de sa voisine.;;0;Fletcher Moules;Scott Mescudi,Jessica Williams,Laura Harrier,Ty Dolla $ign,Timothée Chalamet,Vanessa Hudgens,Christopher Abbott,Keith David,Arturo Castro,Jaden Smith,070 Shake,Macaulay Culkin,Maisha Mescudi,Francesca Reale,Kerwin Frost,Teyana Taylor,Kenya Barris,Luis Guzmán;Ian Edelman,Maurice Williams;Culture Hip-hop,Séries comiques,Séries comiques romantiques,Séries US;À énigmes,Insolite,Romantique;81324724,81092963,81476183,80028732,80095697,70153404,70109889,80169498,80189631,81397077,81067223,81156880,80231433,80117809,70300800,81304948,81178338,70136120,81270289,80987903,81304528,81214194,81120982,70281562,80995819,81030627,81397545,80117038,80191522,81008138,81165134;True;2
81054619;Pépites pour vous;La Jeune Fille et la Mer;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQ_kUWwffVnwwa1cmdj682AdBUfhgjvb5XGPArWhCqsf5_ODoNcS9D7bMuY5Wf-SXjsQEqynN1pzcPT9WG-eH9fL4da9N0939Vq4Ys4iegY0QhmBxZqa8-hhSakvMQ8ipbEE.jpg?r=1e3;2023;1 h 49 min;Recommandé à 67 %;10+;À force de volonté, une ado australienne affronte ses peurs pour réaliser son rêve de devenir la plus jeune skipper à boucler un tour du monde à la voile en solo.;;0;Sarah Spillane;Teagan Croft,Cliff Curtis,Anna Paquin,Josh Lawson,Bridget Webb,Vivien Turner,Stacy Clausen,Todd Lasance;Sarah Spillane,Rebecca Banner,Cathy Randall;Films pour la famille,Films jeunesse et famille,Australien,Drames pour la famille,Aventures en famille;Émotion;81298682,60022967,81289456,81427442,80128245,81350434,81435227,81115160,81564732,80222177,80081151,81107362,80187107,80994878,80200047,81283585,80066891,81155175,80995799,80017529,81365134,80994277,81509477,81478537,80241318,81032078;True;1
81054853;Anime;Cyberpunk: Edgerunners;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeInYNFYDoiyDX3bvma7uQJ-9Hsvwq59576EkLCwYLHMArZ6JlPHPK7SPxlAgmGPv3lcmii7Ui97HGChKeSDE-ZX2Oh170fDVw1p8e8-UK44CBozqcwO9xoPz6ZErqpPG6yk.jpg?r=07e;2022;10 Épisodes;;16+;Dans une société dystopique rongée par la corruption et les implants cybernétiques, un jeune de la rue talentueux et impulsif aspire à devenir un mercenaire hors-la-loi.;violence, sexe;0;;KENN,Aoi Yuki,Hiroki Touchi,Michiko Kaiden,Takako Honda,Wataru Takagi,Tomoyo Kurosawa,Kazuhiko Inoue,Yurika Hino,Kenjiro Tsuda;;Anime SF et fantastique,Anime d'action,Japonais,Anime inspiré d'un jeu vidéo,Séries d'animation japonaise;;81328781,80174608,81177634,81499847,80204451,80001305,81050064,81033445,81002441,81345945,81281582,60021103,81001991,81186862,81228573,80191008,80200989,80174974,81318888,80023687,80179831,80095241,81281579,81043571,81435684,81220435;True;1
81056195;Films et séries jeunesse;Mode Avion;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcccwDKJ6_uSYNiMoV24OTfpkrxZAte5gO89tueOvoJ1_SWpybrvWddepMvIB5U6LsEkaviKhrzZqEEpgJFnuQ2cx4eub_NRHNXrYSqHkl6DCLI98MVqnCqu3VZ8ZRE2NIZA.jpg?r=0a2;2020;1 h 36 min;;7+;Quand l'influenceuse Ana plante sa voiture en étant au téléphone, elle est envoyée à la ferme de son grand-père grognon et y subit malgré elle une désintox numérique.;;0;César Rodrigues;Larissa Manoela,André Luiz Frambach,Erasmo Carlos,Mariana Amâncio,Amanda Orestes,Eike Duarte,Nayobe Nzainab,Katiuscia Canoro,Phellyx Moura,Dani Ornellas,Michel Bercovitch,Sílvia Lourenço;Renato Fagundes,Alice Name-Bomtempo;Brésilien,Comédies romantiques,Films comiques,Films romantiques;Attachant,Bonne humeur;81228331,81162089,80230534,81002412,80174285,80143556,81446038,81008142,81504820,81175170,80220541,81047512,80245601,81183451,81295007,81011712,80994878,81035250,81209537,60031264,80190146,81194110,81036293,81148811,80242926,81175173;True;1
81059382;À regarder en une soirée;Zéro;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb5Vk6VVmawoYfpOg-XQJhNrK2lIzOjrD1N88Rey_4kaNRMGmDwQCUR_WVIrBLBPp_mOSi3cNAlokiIdg5tVuXzkvZyraKQLphqWzqK8giEDZYVGwhCZNEmgS2LHwVbGMELp.jpg?r=8d6;2021;8 Épisodes;;13+;Un adolescent timide capable de se rendre invisible doit maîtriser ce pouvoir pour défendre son quartier, au détriment de ses ambitions artistiques.;;0;;Giuseppe Dave Seke,Haroun Fall,Beatrice Grannò,Dylan Magon,Daniela Scattolin,Madior Fall,Virgina Diop;;Italien,Séries SF,Séries pour ados;;81324724,80244479,80217669,81576814,81397077,80232926,80097391,80216302,80117809,80117803,81495803,81317562,80226923,80096984,328438,80178687,81195027,80241539,80244781,81002370,80242342,80994082,80218448,81128450,80210920,80241318;True;1
